Metric Name,dram__bytes.sum,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed,gpu__time_duration.sum,l1tex__t_bytes.sum,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,lts__t_bytes.sum,lts__throughput.avg.pct_of_peak_sustained_elapsed,sm__cycles_elapsed.avg,sm__cycles_elapsed.avg.per_second,sm__inst_executed_pipe_tensor.sum,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__throughput.avg.pct_of_peak_sustained_elapsed
198,3010816.0,15.16,15.16,11296.0,2969536.0,3.89,6660416.0,17.09,11205.26,991967002.41,0.0,0.0,0.0,0.0,998400.0,0.0,960.0,0.0,0.0,0.0,4.94
199,4194560.0,19.54,19.54,11616.0,4227072.0,5.03,9138656.0,21.65,12061.31,1038336330.48,0.0,0.0,0.0,0.0,1310720.0,0.0,1024.0,0.0,0.0,0.0,5.08
200,67131264.0,75.56,75.56,45984.0,67141984.0,19.38,135318816.0,71.25,50103.94,1089595173.2,0.0,0.0,0.0,0.0,21463040.0,0.0,1024.0,0.0,0.0,0.0,21.2
201,1740928.0,8.25,8.25,12128.0,1765152.0,2.11,4084352.0,9.43,11932.22,983857373.2,0.0,0.0,0.0,0.0,566272.0,0.0,512.0,0.0,0.0,0.0,2.63
202,12845184.0,28.92,28.92,23488.0,12877824.0,7.4,26489824.0,30.59,25107.8,1068962716.97,0.0,0.0,0.0,0.0,3473408.0,0.0,1024.0,0.0,0.0,0.0,4.05
203,276251136.0,45.53,19.29,702720.0,2232890592.0,45.53,554844256.0,23.56,810924.52,1153979563.01,0.0,0.0,0.0,0.0,71868416.0,11067392.0,0.0,0.0,0.0,0.0,43.7
204,35391744.0,63.51,63.51,29344.0,35487744.0,16.31,71922592.0,62.36,31382.85,1069481047.3,0.0,0.0,0.0,0.0,9633792.0,0.0,3072.0,0.0,0.0,0.0,9.23
205,307328.0,3.24,2.46,7584.0,320000.0,1.63,1114048.0,3.24,7073.65,932706770.59,0.0,0.0,0.0,0.0,179200.0,0.0,400.0,0.0,0.0,0.0,2.61
206,2097280.0,8.66,6.65,16224.0,16022048.0,8.66,5128832.0,9.4,17711.3,1091672602.09,0.0,0.0,0.0,0.0,1239040.0,3512320.0,0.0,0.0,0.0,0.0,45.91
207,1769600.0,6.19,6.19,15136.0,1777664.0,1.58,4120448.0,6.84,16168.59,1068220969.38,0.0,0.0,0.0,0.0,507904.0,0.0,256.0,0.0,0.0,0.0,1.17
208,13107328.0,40.61,40.61,17120.0,13172736.0,10.44,27122432.0,41.83,18157.5,1060601635.51,0.0,0.0,0.0,0.0,3801088.0,0.0,2048.0,0.0,0.0,0.0,8.05
209,33557632.0,49.14,11.97,140160.0,268566144.0,49.14,68015712.0,14.94,158632.46,1131795540.55,0.0,0.0,0.0,0.0,8613888.0,1576960.0,0.0,0.0,0.0,0.0,37.66
210,327936.0,2.13,1.67,11040.0,330240.0,1.04,1157856.0,2.13,11115.5,1006838768.12,0.0,0.0,0.0,0.0,102400.0,0.0,80.0,0.0,0.0,0.0,0.43
211,3145984.0,16.9,16.9,10560.0,3178496.0,4.35,6944096.0,18.46,10454.09,989970889.45,0.0,0.0,0.0,0.0,1048576.0,0.0,1024.0,0.0,0.0,0.0,5.4
212,245888.0,1.73,1.37,10016.0,573664.0,1.54,856864.0,2.61,10175.56,1015930067.45,0.0,0.0,0.0,0.0,200960.0,976640.0,0.0,0.0,0.0,0.0,9.97
213,688256.0,2.29,1.12,31488.0,5508096.0,2.29,1560864.0,1.25,34819.17,1105791624.32,0.0,0.0,0.0,0.0,176200.0,29176.0,0.0,0.0,0.0,0.0,0.35
214,77078272.0,63.89,63.89,60544.0,77108352.0,16.37,155315488.0,60.61,68125.98,1125230930.92,0.0,0.0,0.0,0.0,21756384.0,0.0,96.0,0.0,0.0,0.0,12.03
215,6291712.0,15.06,15.06,21536.0,6307840.0,3.85,13204768.0,16.31,23655.09,1098397687.25,0.0,0.0,0.0,0.0,1703936.0,0.0,512.0,0.0,0.0,0.0,2.1
216,104280064.0,23.72,23.72,217216.0,142698400.0,23.13,216766208.0,28.11,248722.76,1145048059.35,0.0,0.0,0.0,0.0,159907840.0,0.0,524288.0,0.0,0.0,0.0,84.08
217,10240128.0,16.47,7.93,63904.0,95509824.0,16.47,22236448.0,10.58,73028.87,1142790284.96,0.0,0.0,0.0,0.0,3776512.0,5533696.0,0.0,0.0,0.0,0.0,45.53
218,8257664.0,15.79,15.79,26912.0,8273920.0,4.04,17142976.0,17.02,29587.52,1099417305.24,0.0,0.0,0.0,0.0,2195456.0,0.0,512.0,0.0,0.0,0.0,2.0
219,8388736.0,12.86,9.84,42912.0,64096032.0,12.86,19556608.0,12.78,48186.39,1122911747.04,0.0,0.0,0.0,0.0,4956160.0,14049280.0,0.0,0.0,0.0,0.0,67.11
220,37750784.0,66.2,66.2,29632.0,37847040.0,17.01,76536832.0,64.75,32107.76,1083550190.98,0.0,0.0,0.0,0.0,10223616.0,0.0,3072.0,0.0,0.0,0.0,9.22
221,11075712.0,12.54,10.25,54144.0,71841728.0,12.54,24867840.0,14.18,61005.89,1126734058.97,0.0,0.0,0.0,0.0,5693440.0,14049280.0,0.0,0.0,0.0,0.0,61.09
222,327808.0,1.26,1.13,15296.0,737280.0,0.85,1017504.0,1.64,16383.37,1071088544.09,0.0,0.0,0.0,0.0,203520.0,851200.0,0.0,0.0,0.0,0.0,2.99
223,2293888.0,10.38,10.38,12032.0,2310144.0,2.65,5135744.0,11.24,12518.78,1040456929.67,0.0,0.0,0.0,0.0,704512.0,0.0,512.0,0.0,0.0,0.0,2.55
224,118238080.0,35.9,11.94,487264.0,939103136.0,35.9,238127456.0,14.78,560604.87,1150515676.04,0.0,0.0,0.0,0.0,30392320.0,6307840.0,0.0,0.0,0.0,0.0,42.29
225,31460352.0,61.11,61.11,27968.0,31487968.0,17.03,63898848.0,58.41,28924.56,1034201786.17,0.0,0.0,0.0,0.0,12257280.0,0.0,960.0,0.0,0.0,0.0,29.58
226,138368.0,2.07,1.01,7968.0,179520.0,1.55,785792.0,2.07,7774.8,975752547.23,0.0,0.0,0.0,0.0,116480.0,0.0,320.0,0.0,0.0,0.0,2.25
227,41998208.0,60.89,60.89,35200.0,42586048.0,15.58,84999584.0,59.97,38907.48,1105326178.45,0.0,0.0,0.0,0.0,12541952.0,0.0,8192.0,0.0,0.0,0.0,14.36
228,25166464.0,47.41,47.41,27968.0,25169920.0,12.16,51390656.0,48.26,29937.46,1070418441.18,0.0,0.0,0.0,0.0,6877184.0,0.0,128.0,0.0,0.0,0.0,7.22
229,2097280.0,11.07,4.26,25760.0,18939936.0,11.07,5671744.0,7.22,27785.72,1078638285.02,0.0,0.0,0.0,0.0,1822720.0,7024640.0,0.0,0.0,0.0,0.0,59.67
230,491648.0,1.39,1.25,20448.0,492800.0,0.55,1507456.0,1.4,22259.85,1088607778.36,0.0,0.0,0.0,0.0,134400.0,0.0,40.0,0.0,0.0,0.0,0.18
231,2769024.0,14.83,14.83,10592.0,2838752.0,3.8,6210784.0,16.82,10540.02,995092382.79,0.0,0.0,0.0,0.0,954368.0,0.0,1024.0,0.0,0.0,0.0,5.38
232,125842688.0,83.43,83.43,76992.0,125951552.0,23.25,252738848.0,78.59,85129.24,1105689431.9,0.0,0.0,0.0,0.0,49029120.0,0.0,3840.0,0.0,0.0,0.0,38.97
233,1376384.0,3.5,3.41,21248.0,11031552.0,3.5,3007712.0,3.84,22864.59,1076082106.2,0.0,0.0,0.0,0.0,371552.0,192416.0,0.0,0.0,0.0,0.0,1.68
234,65664.0,2.17,0.57,6528.0,131072.0,2.17,460704.0,1.9,6432.8,985416099.31,0.0,0.0,0.0,0.0,202752.0,1304576.0,0.0,0.0,0.0,0.0,21.91
235,15728768.0,46.11,46.11,18848.0,15743808.0,12.81,32252800.0,44.39,19132.89,1015115072.63,0.0,0.0,0.0,0.0,6128640.0,0.0,480.0,0.0,0.0,0.0,23.26
236,31951872.0,59.15,59.15,28512.0,31492704.0,15.21,65152640.0,57.36,30394.09,1066010542.67,0.0,0.0,0.0,0.0,10330112.0,0.0,512.0,0.0,0.0,0.0,17.81
237,516224.0,4.46,3.98,7552.0,548864.0,1.76,1594368.0,4.74,7333.87,971116309.64,0.0,0.0,0.0,0.0,260096.0,0.0,512.0,0.0,0.0,0.0,3.22
238,8761600.0,35.82,35.82,13600.0,8835776.0,9.27,18369888.0,37.35,13668.72,1005053104.58,0.0,0.0,0.0,0.0,2976768.0,0.0,3072.0,0.0,0.0,0.0,13.55
239,68158720.0,43.32,16.87,198656.0,553853280.0,43.32,136953824.0,20.68,228629.24,1150880118.1,0.0,0.0,0.0,0.0,17431040.0,878080.0,0.0,0.0,0.0,0.0,18.67
240,154189824.0,73.21,73.21,104768.0,157202016.0,21.94,309402944.0,70.7,119042.96,1136253082.65,0.0,0.0,0.0,0.0,57282560.0,0.0,4096.0,0.0,0.0,0.0,32.22
241,688256.0,0.65,0.16,214336.0,5505376.0,0.65,1546208.0,0.2,245776.28,1146686873.78,0.0,0.0,0.0,0.0,172546.0,3598.0,0.0,0.0,0.0,0.0,0.12
242,589952.0,5.02,4.39,7904.0,687616.0,4.23,1850912.0,6.34,7557.87,956208295.85,0.0,0.0,0.0,0.0,933888.0,0.0,3072.0,0.0,0.0,0.0,18.68
243,67190528.0,34.19,15.67,210336.0,571486880.0,34.19,136846272.0,18.12,242627.63,1153524026.46,0.0,0.0,0.0,0.0,18632704.0,5533696.0,0.0,0.0,0.0,0.0,45.45
244,8388736.0,18.88,8.25,50784.0,78351488.0,18.88,18268640.0,10.3,57514.37,1132529347.24,0.0,0.0,0.0,0.0,3297280.0,5533696.0,0.0,0.0,0.0,0.0,52.76
245,164096.0,1.53,0.82,10976.0,165120.0,0.97,849792.0,1.53,11358.83,1034879130.22,0.0,0.0,0.0,0.0,52480.0,0.0,40.0,0.0,0.0,0.0,0.23
246,602368.0,5.04,4.54,7936.0,834400.0,4.28,1848928.0,5.99,7501.74,945279831.24,0.0,0.0,0.0,0.0,936960.0,0.0,3072.0,0.0,0.0,0.0,18.82
247,2097280.0,10.14,10.14,11424.0,2113536.0,2.59,4767808.0,11.13,11721.87,1026074087.04,0.0,0.0,0.0,0.0,655360.0,0.0,512.0,0.0,0.0,0.0,2.61
248,3211392.0,20.01,20.01,9536.0,3158784.0,7.58,7118144.0,20.06,8980.93,941791728.81,0.0,0.0,0.0,0.0,1851392.0,0.0,4096.0,0.0,0.0,0.0,20.75
249,8388736.0,15.56,6.86,61856.0,67632288.0,15.56,18414656.0,9.66,69272.15,1119893755.63,0.0,0.0,0.0,0.0,2998272.0,6307840.0,0.0,0.0,0.0,0.0,52.62
250,1573120.0,11.46,11.46,7904.0,1622016.0,3.15,3778528.0,12.19,7750.37,980563052.93,0.0,0.0,0.0,0.0,786432.0,0.0,1536.0,0.0,0.0,0.0,9.09
251,1572992.0,9.68,3.72,21728.0,14211424.0,9.68,4389408.0,6.7,23794.91,1095126445.48,0.0,0.0,0.0,0.0,1367040.0,5268480.0,0.0,0.0,0.0,0.0,52.32
252,33556864.0,53.82,53.82,31968.0,33619968.0,13.8,68339136.0,54.04,35168.56,1100117478.59,0.0,0.0,0.0,0.0,8912896.0,0.0,2048.0,0.0,0.0,0.0,6.71
253,2769024.0,7.15,2.77,48896.0,22176288.0,7.15,6131968.0,3.81,56668.57,1158961348.05,0.0,0.0,0.0,0.0,804864.0,788480.0,0.0,0.0,0.0,0.0,14.92
254,115616000.0,77.1,77.1,75488.0,115704352.0,19.9,232150592.0,73.1,84789.06,1123212372.24,0.0,0.0,0.0,0.0,42958848.0,0.0,3072.0,0.0,0.0,0.0,32.23
255,19269760.0,50.77,20.86,46080.0,170327584.0,50.77,40177024.0,23.91,52174.5,1132259114.58,0.0,0.0,0.0,0.0,5577728.0,1756160.0,0.0,0.0,0.0,0.0,34.86
256,67111040.0,75.71,75.71,45600.0,67117056.0,19.4,135250624.0,71.91,50036.5,1097291666.67,0.0,0.0,0.0,0.0,17948672.0,0.0,256.0,0.0,0.0,0.0,10.13
257,12845312.0,19.82,19.82,33280.0,17828800.0,19.7,28034080.0,24.42,36380.76,1093171852.74,0.0,0.0,0.0,0.0,19988480.0,0.0,65536.0,0.0,0.0,0.0,72.79
258,401664.0,3.96,3.03,7648.0,557312.0,2.86,1439040.0,4.39,7473.59,977195684.18,0.0,0.0,0.0,0.0,624640.0,0.0,2048.0,0.0,0.0,0.0,12.67
259,3145856.0,10.7,4.74,33408.0,21604640.0,10.7,7417024.0,7.38,37514.17,1122909682.31,0.0,0.0,0.0,0.0,1588224.0,4150272.0,0.0,0.0,0.0,0.0,47.4
260,20971904.0,41.94,20.31,52128.0,184191136.0,41.94,43204192.0,22.21,58325.04,1118881158.63,0.0,0.0,0.0,0.0,6545920.0,4390400.0,0.0,0.0,0.0,0.0,53.79
261,401536.0,3.91,3.05,7680.0,557472.0,2.89,1414176.0,4.07,7422.02,966408661.27,0.0,0.0,0.0,0.0,624640.0,0.0,2048.0,0.0,0.0,0.0,12.76
262,38541696.0,58.74,58.74,33344.0,39286464.0,17.6,78098880.0,57.1,37001.72,1109696563.77,0.0,0.0,0.0,0.0,14320640.0,0.0,1024.0,0.0,0.0,0.0,26.62
263,8388736.0,39.2,39.2,12128.0,8519680.0,10.11,17562400.0,38.16,12000.78,989510041.04,0.0,0.0,0.0,0.0,3145728.0,0.0,4096.0,0.0,0.0,0.0,17.03
264,13517056.0,29.15,29.15,23840.0,13592512.0,7.49,27769024.0,31.29,26134.19,1096232600.05,0.0,0.0,0.0,0.0,3641344.0,0.0,1024.0,0.0,0.0,0.0,3.98
265,6422656.0,28.14,28.14,12800.0,6426624.0,7.23,13630400.0,29.14,12843.56,1003402777.78,0.0,0.0,0.0,0.0,2191360.0,0.0,128.0,0.0,0.0,0.0,10.24
266,2097280.0,8.23,3.66,29952.0,16910240.0,8.23,4843552.0,5.49,32452.06,1083468735.16,0.0,0.0,0.0,0.0,749568.0,1576960.0,0.0,0.0,0.0,0.0,28.18
267,82048.0,1.74,0.68,6848.0,184320.0,1.74,406080.0,1.43,6836.93,998382874.7,0.0,0.0,0.0,0.0,78720.0,407680.0,0.0,0.0,0.0,0.0,7.86
268,752768.0,5.95,5.78,7616.0,740480.0,2.16,2130944.0,7.2,7346.61,964628559.76,0.0,0.0,0.0,0.0,433920.0,0.0,960.0,0.0,0.0,0.0,6.03
269,102766976.0,75.91,75.91,68736.0,102826432.0,19.44,206541440.0,71.48,76480.93,1112676413.03,0.0,0.0,0.0,0.0,35061760.0,0.0,2048.0,0.0,0.0,0.0,25.46
270,143488.0,2.66,1.22,7520.0,196608.0,1.72,867008.0,2.66,6675.52,887701930.65,0.0,0.0,0.0,0.0,166912.0,0.0,512.0,0.0,0.0,0.0,3.65
271,491648.0,2.87,2.06,12960.0,3947552.0,2.87,1207840.0,2.55,13536.11,1044453017.83,0.0,0.0,0.0,0.0,149440.0,185920.0,0.0,0.0,0.0,0.0,5.15
272,163968.0,2.57,1.33,7328.0,168960.0,1.57,882816.0,2.57,7019.57,957911309.23,0.0,0.0,0.0,0.0,81920.0,0.0,160.0,0.0,0.0,0.0,1.05
273,67110784.0,70.47,70.47,48800.0,67239936.0,18.05,135074784.0,67.62,53777.46,1101997191.86,0.0,0.0,0.0,0.0,17825792.0,0.0,4096.0,0.0,0.0,0.0,8.74
274,134884352.0,73.33,33.24,200352.0,1177604256.0,73.33,278726752.0,37.05,229606.98,1146017915.88,0.0,0.0,0.0,0.0,38772736.0,14049280.0,0.0,0.0,0.0,0.0,52.37
275,16777344.0,55.47,55.47,17120.0,16908288.0,14.31,34546112.0,53.76,16957.39,990501687.44,0.0,0.0,0.0,0.0,5242880.0,0.0,4096.0,0.0,0.0,0.0,14.29
276,884864.0,5.7,5.7,8896.0,885760.0,1.67,2332928.0,6.7,8778.91,986837613.24,0.0,0.0,0.0,0.0,352256.0,0.0,512.0,0.0,0.0,0.0,2.96
277,276608.0,2.67,1.83,8736.0,276800.0,1.37,1114240.0,2.67,8549.11,978607041.11,0.0,0.0,0.0,0.0,110080.0,0.0,160.0,0.0,0.0,0.0,0.95
278,102772736.0,27.02,12.43,413920.0,805087488.0,27.02,206414624.0,15.39,468066.0,1130812717.43,0.0,0.0,0.0,0.0,25915392.0,1576960.0,0.0,0.0,0.0,0.0,33.59
279,27035392.0,51.35,51.35,27136.0,27037696.0,13.14,55066080.0,51.49,29756.69,1096575957.59,0.0,0.0,0.0,0.0,7344128.0,0.0,128.0,0.0,0.0,0.0,7.56
280,2359680.0,15.97,15.97,8608.0,2457600.0,5.22,5485056.0,16.69,8320.85,966641711.41,0.0,0.0,0.0,0.0,1376256.0,0.0,3072.0,0.0,0.0,0.0,16.85
281,204928.0,3.07,1.73,7296.0,331520.0,1.79,998496.0,3.07,6681.19,915732618.58,0.0,0.0,0.0,0.0,280576.0,0.0,2048.0,0.0,0.0,0.0,6.93
282,2150528.0,9.11,9.11,12768.0,2195424.0,2.33,4934528.0,10.73,13327.24,1043800183.33,0.0,0.0,0.0,0.0,668672.0,0.0,512.0,0.0,0.0,0.0,2.53
283,524416.0,4.5,3.98,7744.0,589824.0,2.85,1636320.0,4.8,7456.63,962891222.83,0.0,0.0,0.0,0.0,655360.0,0.0,2048.0,0.0,0.0,0.0,12.57
284,134300544.0,76.7,18.68,353152.0,1074266624.0,76.7,269950784.0,22.83,406979.63,1152420571.4,0.0,0.0,0.0,0.0,34455552.0,6307840.0,0.0,0.0,0.0,0.0,58.68
285,16777344.0,69.42,33.54,26080.0,134348800.0,69.42,34382592.0,35.42,28150.98,1079408799.14,0.0,0.0,0.0,0.0,4567040.0,2609152.0,0.0,0.0,0.0,0.0,41.0
286,97129344.0,72.69,72.69,68352.0,97222656.0,18.62,195496416.0,71.09,75452.91,1103887339.18,0.0,0.0,0.0,0.0,25067520.0,0.0,3072.0,0.0,0.0,0.0,7.51
287,11075712.0,17.62,6.79,80800.0,88702528.0,17.62,23372704.0,9.04,92350.61,1142953107.81,0.0,0.0,0.0,0.0,3219456.0,3153920.0,0.0,0.0,0.0,0.0,36.49
288,134261120.0,66.99,16.35,400576.0,1074002240.0,66.99,269240576.0,20.03,464821.69,1160383261.07,0.0,0.0,0.0,0.0,34004992.0,3153920.0,0.0,0.0,0.0,0.0,43.45
289,4194432.0,18.56,8.99,23712.0,36838976.0,18.56,8941024.0,10.34,26319.89,1109981818.86,0.0,0.0,0.0,0.0,1309184.0,878080.0,0.0,0.0,0.0,0.0,23.93
290,327808.0,2.05,2.05,9024.0,1331200.0,1.4,891872.0,2.59,9054.91,1003425022.98,0.0,0.0,0.0,0.0,140160.0,407680.0,0.0,0.0,0.0,0.0,8.52
291,16777344.0,11.72,4.74,176128.0,137420896.0,11.72,34316544.0,6.05,200345.37,1137498696.23,0.0,0.0,0.0,0.0,4375808.0,345856.0,0.0,0.0,0.0,0.0,10.67
292,8388736.0,20.72,9.59,45088.0,67372800.0,20.72,17872736.0,11.09,49443.81,1096606964.49,0.0,0.0,0.0,0.0,2547712.0,3153920.0,0.0,0.0,0.0,0.0,47.64
293,61568.0,2.03,0.53,7232.0,71680.0,1.64,661280.0,2.03,6627.63,916431088.17,0.0,0.0,0.0,0.0,97280.0,0.0,320.0,0.0,0.0,0.0,2.24
294,9437312.0,41.03,41.03,13088.0,9535488.0,10.57,19755040.0,40.81,12917.15,986945915.96,0.0,0.0,0.0,0.0,3145728.0,0.0,3072.0,0.0,0.0,0.0,13.0
295,553088.0,2.22,2.22,13440.0,2461760.0,2.17,1421952.0,3.11,14097.98,1048956955.47,0.0,0.0,0.0,0.0,230720.0,647360.0,0.0,0.0,0.0,0.0,7.99
296,602368.0,5.01,4.42,7776.0,834816.0,4.19,1869888.0,6.04,7665.48,985787227.56,0.0,0.0,0.0,0.0,936960.0,0.0,3072.0,0.0,0.0,0.0,18.42
297,4128896.0,18.83,18.83,12000.0,4069760.0,4.83,8908096.0,20.77,12363.37,1030280864.2,0.0,0.0,0.0,0.0,1294336.0,0.0,1024.0,0.0,0.0,0.0,4.97
298,123025664.0,8.76,7.27,830400.0,342912736.0,8.76,292061312.0,11.02,957719.81,1153323476.41,0.0,0.0,0.0,0.0,104988672.0,555089920.0,0.0,0.0,0.0,0.0,78.54
299,134828672.0,39.83,34.61,192608.0,1231056160.0,39.83,280389824.0,38.64,220305.56,1143802726.55,0.0,0.0,0.0,0.0,40898560.0,17346560.0,0.0,0.0,0.0,0.0,58.24
300,7782528.0,15.88,15.88,25536.0,7584672.0,4.06,16176480.0,17.39,27716.33,1085382727.65,0.0,0.0,0.0,0.0,2076672.0,0.0,512.0,0.0,0.0,0.0,2.05
301,2408576.0,16.2,16.2,8704.0,2369280.0,6.1,5488320.0,16.61,8362.33,960746017.16,0.0,0.0,0.0,0.0,1388544.0,0.0,3072.0,0.0,0.0,0.0,16.77
302,28901760.0,54.38,54.38,26976.0,28975104.0,13.94,59029440.0,54.43,30004.59,1112269891.48,0.0,0.0,0.0,0.0,7815168.0,0.0,2304.0,0.0,0.0,0.0,7.61
303,1572992.0,8.47,8.47,10336.0,1573888.0,2.17,3716768.0,9.45,10490.94,1014990755.07,0.0,0.0,0.0,0.0,539648.0,0.0,32.0,0.0,0.0,0.0,3.13
304,1769600.0,11.07,11.07,9216.0,1771648.0,2.83,4216896.0,13.0,9030.37,979857896.09,0.0,0.0,0.0,0.0,704512.0,0.0,1024.0,0.0,0.0,0.0,5.76
305,2097280.0,9.08,4.03,26720.0,14401440.0,9.08,4982240.0,6.07,29394.69,1100100493.46,0.0,0.0,0.0,0.0,1058816.0,2766848.0,0.0,0.0,0.0,0.0,40.39
306,154144640.0,84.91,84.91,89760.0,154165376.0,21.73,309007552.0,79.73,102646.06,1143561225.0,0.0,0.0,0.0,0.0,42049536.0,0.0,768.0,0.0,0.0,0.0,12.42
307,14156032.0,20.05,16.36,44224.0,30466752.0,20.05,33864544.0,22.48,48779.83,1103017215.39,0.0,0.0,0.0,0.0,22413312.0,0.0,393216.0,0.0,0.0,0.0,76.37
308,32896.0,1.97,0.29,6720.0,163840.0,1.97,327520.0,1.18,6535.33,972519841.27,0.0,0.0,0.0,0.0,64512.0,394240.0,0.0,0.0,0.0,0.0,14.36
309,8388736.0,14.44,6.35,66176.0,57607360.0,14.44,19026624.0,9.34,74706.85,1128911566.91,0.0,0.0,0.0,0.0,4235264.0,11067392.0,0.0,0.0,0.0,0.0,63.35
310,33032064.0,60.49,60.49,28608.0,33046656.0,15.54,66927232.0,57.55,30749.59,1074859920.04,0.0,0.0,0.0,0.0,10600448.0,0.0,512.0,0.0,0.0,0.0,17.75
311,41088.0,1.86,0.35,7008.0,46080.0,1.61,604736.0,1.86,6625.33,945395738.2,0.0,0.0,0.0,0.0,51200.0,0.0,160.0,0.0,0.0,0.0,1.11
312,135112832.0,51.3,25.0,265024.0,1178878848.0,51.3,273043904.0,26.69,305907.41,1154263038.09,0.0,0.0,0.0,0.0,41893888.0,28098560.0,0.0,0.0,0.0,0.0,65.53
313,1204352.0,7.76,7.76,8928.0,1667904.0,7.44,3207008.0,9.91,8699.46,974402213.59,0.0,0.0,0.0,0.0,1873920.0,0.0,6144.0,0.0,0.0,0.0,32.14
314,3211520.0,20.0,20.0,9504.0,3158784.0,7.58,7175136.0,20.61,8981.74,945048478.61,0.0,0.0,0.0,0.0,1851392.0,0.0,4096.0,0.0,0.0,0.0,20.74
315,2949376.0,7.1,7.1,21504.0,2956800.0,1.81,6494432.0,7.91,23550.56,1095170924.27,0.0,0.0,0.0,0.0,798720.0,0.0,240.0,0.0,0.0,0.0,0.99
316,1572992.0,8.62,8.62,10176.0,1589248.0,2.21,3714112.0,9.64,10305.2,1012696904.85,0.0,0.0,0.0,0.0,524288.0,0.0,512.0,0.0,0.0,0.0,2.74
317,104462464.0,33.33,13.65,380800.0,851215136.0,33.33,209789632.0,16.73,433336.85,1137964421.88,0.0,0.0,0.0,0.0,27011072.0,2766848.0,0.0,0.0,0.0,0.0,29.82
318,75504640.0,76.46,76.46,50688.0,75571008.0,21.27,151882272.0,72.14,55753.81,1099941106.67,0.0,0.0,0.0,0.0,29417472.0,0.0,2304.0,0.0,0.0,0.0,35.95
319,3539200.0,20.23,20.23,10272.0,3543168.0,5.24,7824288.0,22.21,9773.59,951479029.65,0.0,0.0,0.0,0.0,1409024.0,0.0,2048.0,0.0,0.0,0.0,10.59
320,251543168.0,8.78,7.45,1656096.0,685795904.0,8.78,583859904.0,11.05,1910923.52,1153872431.62,0.0,0.0,0.0,0.0,209977344.0,1110179840.0,0.0,0.0,0.0,0.0,78.72
321,33570304.0,23.93,10.98,147968.0,285666688.0,23.93,68562304.0,12.82,172975.57,1169006637.07,0.0,0.0,0.0,0.0,9316352.0,2766848.0,0.0,0.0,0.0,0.0,31.89
322,16777344.0,36.18,17.51,47936.0,147352544.0,36.18,34728736.0,19.24,54091.7,1128415047.22,0.0,0.0,0.0,0.0,5236736.0,3512320.0,0.0,0.0,0.0,0.0,46.43
323,100673024.0,79.92,79.92,64224.0,100760928.0,22.24,202460480.0,75.59,71158.02,1107966157.8,0.0,0.0,0.0,0.0,39223296.0,0.0,3072.0,0.0,0.0,0.0,37.4
324,2107520.0,14.45,14.45,8416.0,2072960.0,5.45,4793664.0,14.62,8180.09,971969176.88,0.0,0.0,0.0,0.0,1214976.0,0.0,2688.0,0.0,0.0,0.0,15.02
325,134226176.0,84.63,84.63,80352.0,134283328.0,21.66,269429184.0,79.21,89639.15,1115580796.35,0.0,0.0,0.0,0.0,42926080.0,0.0,2048.0,0.0,0.0,0.0,23.31
326,12583040.0,46.56,46.56,14944.0,12591104.0,12.01,26087712.0,45.2,15158.89,1014379609.8,0.0,0.0,0.0,0.0,4317184.0,0.0,256.0,0.0,0.0,0.0,17.16
327,13189248.0,46.03,46.03,15584.0,12993216.0,11.89,27241504.0,44.96,16044.72,1029563797.63,0.0,0.0,0.0,0.0,4468736.0,0.0,256.0,0.0,0.0,0.0,16.4
328,1505408.0,10.48,10.48,8224.0,1480832.0,3.96,3648320.0,11.43,8027.5,976106517.51,0.0,0.0,0.0,0.0,867840.0,0.0,1920.0,0.0,0.0,0.0,11.0
329,3211392.0,16.15,16.15,11040.0,3167616.0,4.14,7068672.0,17.96,11213.35,1015702160.49,0.0,0.0,0.0,0.0,1064960.0,0.0,1024.0,0.0,0.0,0.0,5.27
330,493184.0,1.96,1.96,13856.0,2006720.0,1.42,1246112.0,2.54,14271.11,1029958942.78,0.0,0.0,0.0,0.0,192640.0,488320.0,0.0,0.0,0.0,0.0,5.19
331,11075712.0,15.94,6.57,83936.0,102918848.0,15.94,23767200.0,8.98,95453.46,1137217200.76,0.0,0.0,0.0,0.0,4001792.0,5533696.0,0.0,0.0,0.0,0.0,40.0
332,157045632.0,66.87,15.96,482816.0,1284232288.0,66.87,316517952.0,19.65,557052.69,1153757715.54,0.0,0.0,0.0,0.0,40935424.0,5533696.0,0.0,0.0,0.0,0.0,35.58
333,67143552.0,64.68,15.75,214336.0,537132000.0,64.68,135402016.0,19.4,241187.2,1125276219.13,0.0,0.0,0.0,0.0,17227776.0,3153920.0,0.0,0.0,0.0,0.0,49.52
