Batch_sizeN,input_channel,image_size_H,image_size_W,output_channel,kernel_sizeR,kernel_sizeS,strideU,strideV,pad_h,pad_w,algo0,algo1,algo2,algo3,algo4,algo5,algo6,algo7,algoMin,gemmAlgoMin,kernel_nums,time,ai,tc_perf,perf,Achieved Occupancy,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,lts__throughput.avg.pct_of_peak_sustained_elapsed,sm__throughput.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum
128,32,4,4,32,1,1,1,1,0,0,0.013653,0.014222,0.029355,NOT SUPPORT!,0.046876,0.039936,NOT SUPPORT!,NOT SUPPORT!,0,0,1,9.3759982301007e-06,19.03700144161461,76.88738652761643,540.8328665976654,3.12,6.93,5.56,8.1,4.97,2.77,0.0
128,32,7,7,32,1,1,1,1,0,0,0.015246,0.015588,0.031175,NOT SUPPORT!,0.047673,0.044715,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.0847996643190524e-05,19.242505947660586,203.5162871649522,1431.552065398925,5.56,22.28,15.02,28.03,12.48,6.96,0.0
128,32,8,8,32,1,1,1,1,0,0,0.014791,0.015246,0.030265,NOT SUPPORT!,0.047559,0.045056,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.056000166882442e-05,19.266139817629178,273.066623513234,1920.7754540305887,7.11,20.7,15.4,23.19,16.65,9.28,0.0
128,32,15,15,32,1,1,1,1,0,0,0.024348,0.024462,0.039708,NOT SUPPORT!,0.053589,0.069063,NOT SUPPORT!,NOT SUPPORT!,0,0,1,2.2271997729120728e-05,19.32027050459511,455.17246020302196,3201.724464382621,19.47,42.07,28.84,50.92,26.97,15.04,0.0
128,48,1,1,48,1,1,1,1,0,0,0.014336,0.014336,0.027989,NOT SUPPORT!,0.071452,0.044032,NOT SUPPORT!,NOT SUPPORT!,0,0,1,9.664002697122518e-06,27.8796992481203,14.410592004642778,98.22513814929306,3.11,1.48,1.48,0.9,0.83,0.51,0.0
128,48,2,2,48,1,1,1,1,0,0,0.013881,0.014677,0.032313,NOT SUPPORT!,0.069291,0.041870,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.0528004011043217e-05,34.38297872340426,46.68691230402518,353.6533607029907,3.11,4.07,4.07,4.76,2.96,1.79,0.0
128,48,4,4,48,1,1,1,1,0,0,0.015588,0.015701,0.035612,NOT SUPPORT!,0.069746,0.052565,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.0239997332058064e-05,36.98410680228862,192.00005002392433,1454.4003789312267,3.68,11.68,11.68,11.74,12.15,7.35,0.0
128,48,7,7,48,1,1,1,1,0,0,0.016839,0.017408,0.038002,NOT SUPPORT!,0.070428,0.062578,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.4495998667233729e-05,37.58337728087754,415.36427659930314,3146.3843952397215,10.73,27.25,23.35,31.52,26.27,15.88,0.0
128,48,8,8,48,1,1,1,1,0,0,0.018773,0.018887,0.040164,NOT SUPPORT!,0.070087,0.062692,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.5583998300002115e-05,37.6482769778353,504.64071213347944,3822.6533944111065,12.45,27.08,27.08,25.24,32.56,19.69,0.0
128,64,1,1,64,1,1,1,1,0,0,0.016953,0.016612,0.034588,NOT SUPPORT!,0.086244,0.257593,NOT SUPPORT!,NOT SUPPORT!,1,1,1,1.145600032953796e-05,24.997402597402598,13.586591787945379,107.53072316380455,3.12,2.02,2.02,0.84,0.87,0.53,0.0
128,64,2,2,64,1,1,1,1,0,0,0.015815,0.016725,0.038571,NOT SUPPORT!,0.087495,0.048128,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.2352001664895926e-05,33.35875216637782,50.40413828386946,398.9222260229931,3.12,5.82,4.8,5.98,3.26,1.97,0.0
128,64,4,4,64,1,1,1,1,0,0,0.017180,0.017067,0.042894,NOT SUPPORT!,0.087268,0.059392,NOT SUPPORT!,NOT SUPPORT!,1,1,1,1.2415998977185288e-05,36.44591715976331,200.57733611094156,1587.4640482990965,3.71,13.93,13.93,13.15,13.28,8.04,0.0
128,64,7,7,64,1,1,1,1,0,0,0.019456,0.019797,0.046194,NOT SUPPORT!,0.088519,0.070884,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.7664001621683665e-05,37.21107867119072,431.7680763025795,3417.2170775789673,10.72,30.51,26.73,33.61,27.19,16.46,0.0
128,96,1,1,96,1,1,1,1,0,0,0.030834,0.054044,0.043918,NOT SUPPORT!,0.177835,0.050745,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.500800404774532e-05,32.184249628528974,23.744130056623714,184.7334256560595,3.12,3.49,3.49,1.14,1.54,0.95,0.0
128,96,2,2,96,1,1,1,1,0,0,0.017408,0.027534,0.050517,NOT SUPPORT!,0.178745,0.068267,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.5648003952123164e-05,46.949096880131364,84.80979453101014,701.6439945690514,3.12,7.78,7.78,7.19,5.55,3.46,0.0
128,96,4,4,96,1,1,1,1,0,0,0.021276,0.030606,0.057685,NOT SUPPORT!,0.179200,0.083058,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.6704000670234614e-05,53.334991450334215,317.79309069708273,2629.1493197948466,5.46,21.66,21.66,16.78,21.17,13.2,0.0
128,128,1,1,128,1,1,1,1,0,0,0.037888,0.038229,0.053817,NOT SUPPORT!,0.232220,0.055979,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.807999867094576e-05,37.01073170731707,31.71681649078371,268.5734710701721,3.12,4.96,4.96,1.5,2.12,1.34,0.0
128,128,2,2,128,1,1,1,1,0,0,0.019342,0.030037,0.061895,NOT SUPPORT!,0.232903,0.076572,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.8879997718797977e-05,58.8611326609775,121.4915401031116,1028.7730056588487,3.12,10.87,10.87,8.25,7.97,5.05,0.0
128,128,4,4,128,1,1,1,1,0,0,0.023211,0.034361,0.071452,NOT SUPPORT!,0.232334,0.103196,NOT SUPPORT!,NOT SUPPORT!,0,0,1,1.9935997687074023e-05,69.719274063864,460.2247724952765,3897.1176270939304,7.23,30.91,30.91,20.03,30.62,19.38,0.0
128,256,1,1,256,1,1,1,1,0,0,0.080441,0.078279,0.094208,NOT SUPPORT!,0.727381,0.118898,NOT SUPPORT!,NOT SUPPORT!,1,1,1,3.1103999026841406e-05,48.999349381912815,70.58436434830828,619.8518712453116,3.12,11.05,11.05,2.94,4.7,3.05,0.0
128,256,2,2,256,1,1,1,1,0,0,0.033109,0.053020,0.113436,NOT SUPPORT!,0.726926,0.172373,NOT SUPPORT!,NOT SUPPORT!,0,0,1,3.359999773877532e-05,97.8872461413485,261.36382711316475,2295.223011607587,3.7,22.65,22.65,12.14,17.35,11.23,0.0
128,384,1,1,384,1,1,1,1,0,0,0.085333,0.149732,0.124928,NOT SUPPORT!,1.512107,0.182841,NOT SUPPORT!,NOT SUPPORT!,0,0,1,4.476800131023511e-05,54.969756097560975,108.69477880593917,966.5875342553403,3.12,17.34,17.34,4.43,7.37,4.81,0.0
128,384,2,2,384,1,1,1,1,0,0,0.043008,0.095460,0.120491,NOT SUPPORT!,1.512676,0.299463,NOT SUPPORT!,NOT SUPPORT!,0,0,1,4.841599771504519e-05,125.72108590554109,402.0198471289901,3575.0325547089365,5.52,34.9,34.9,15.72,27.16,17.72,0.0
128,512,1,1,512,1,1,1,1,0,0,0.136420,0.222436,0.102855,NOT SUPPORT!,2.678897,0.322560,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0001945920058178,42.74477259783581,0.3367867026426694,345.5852552492092,19.17,3.84,3.84,1.6,4.23,2.5,1230.0
128,512,2,2,512,1,1,1,1,0,0,0.143019,0.167253,0.130048,NOT SUPPORT!,2.678784,0.543289,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0002530240070677,85.48259030263586,1.0360439826955228,1063.1106317434433,36.93,12.71,12.6,7.180000000000001,15.34,9.29,4129.0
128,640,1,1,640,1,1,1,1,0,0,0.133575,0.186254,0.153828,NOT SUPPORT!,4.078364,0.491975,NOT SUPPORT!,NOT SUPPORT!,0,0,1,7.097600129531307e-05,61.0076812914985,188.1334501283291,1690.1712946728337,3.12,29.87,29.87,7.45,12.68,8.32,0.0
128,640,2,2,640,1,1,1,1,0,0,0.173852,0.182386,0.140288,NOT SUPPORT!,4.080071,0.782222,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0002837440006432,98.06513295488497,1.154843800246717,1480.654107391322,37.02,15.85,15.7,8.120000000000001,19.35,11.74,5815.0
128,768,1,1,768,1,1,1,1,0,0,0.156786,0.204572,0.166912,NOT SUPPORT!,5.758635,0.602567,NOT SUPPORT!,NOT SUPPORT!,0,0,1,8.35519987168667e-05,62.721845066493074,229.42934094202926,2066.4818394720855,3.12,36.16,36.16,8.95,15.34,10.09,0.0
128,768,2,2,768,1,1,1,1,0,0,0.201387,0.196267,0.151893,NOT SUPPORT!,5.759203,1.055516,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0003106560067926,109.40310257003937,1.2657601700987506,1946.897361633141,36.98,19.16,18.99,9.14,23.6,14.34,8069.0
128,896,1,1,896,1,1,1,1,0,0,0.180679,0.223346,0.179769,NOT SUPPORT!,7.883891,0.846734,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0002792639980502,49.833715667431335,0.41067950326838726,736.8103638013953,19.05,6.65,6.65,2.37,7.42,4.4,3102.0
128,896,2,2,896,1,1,1,1,0,0,0.230628,0.214130,0.181931,NOT SUPPORT!,7.885483,1.372957,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0003413439959265,119.36631457795764,1.343958017350863,2411.228677879617,36.92,22.06,21.86,9.97,27.33,16.64,10942.0
128,1024,1,1,1024,1,1,1,1,0,0,0.204800,0.242688,0.195698,NOT SUPPORT!,10.167523,1.129131,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0003040639984146,51.24937138393184,0.43106714600680734,883.7415327072057,19.06,7.68,7.68,2.71,8.57,5.09,5373.0
128,2048,1,1,2048,1,1,1,1,0,0,0.417564,0.393671,0.311296,NOT SUPPORT!,40.001419,4.070400,NOT SUPPORT!,NOT SUPPORT!,2,2,1,0.0058168960003203,59.71572130097502,0.0,184.63523637707488,49.96,76.46,76.46,13.62,28.41,0.0,0.0
