Batch_sizeN,input_channel,image_size_H,image_size_W,output_channel,kernel_sizeR,kernel_sizeS,strideU,strideV,pad_h,pad_w,algo0,algo1,algo2,algo3,algo4,algo5,algo6,algo7,algoMin,winoAlgoMin,kernel_nums,Time,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__inst_executed_pipe_tensor.sum,dram__bytes.sum,lts__t_bytes.sum,l1tex__t_bytes.sum,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,lts__throughput.avg.pct_of_peak_sustained_elapsed,sm__throughput.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,Achieved Occupancy,l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,Registers Per Thread,Threads,CC FLOPs,TC FLOPs,all FLOPs,AI HBM,AI L2,AI L1,GFLOP/s,TC GFLOP/s
64,384,4,4,384,3,3,1,1,0,0,0.185685,0.232562,0.203548,NOT SUPPORT!,0.897820,2.378069,0.665259,0.133348,7,7,1,0.0003324160003243,0.0,0.0,0.0,339738624.0,98304.0,0.0,5339136.0,0.0,0.0,166848.0,6892288.0,73696032.0,158844416.0,22.13,22.13,7.07,18.2,4893600.0,11.92,3.12,0.0,64.0,6144.0,690253824.0,85426176.0,775680000.0,112.54317869479627,10.52539707972337,4.883268921458341,2333.4616842849273,256.9857525409713
64,384,7,7,384,3,3,1,1,0,0,0.533618,0.522354,0.518827,NOT SUPPORT!,0.899641,2.386716,0.667193,0.211854,7,7,1,0.0006845760015999,0.0,0.0,0.0,2123366400.0,614400.0,0.0,33369600.0,0.0,0.0,1042800.0,10125568.0,321054592.0,749168352.0,54.78,54.78,14.6,54.65,30888864.0,36.12,13.25,0.0,64.0,38400.0,4314086400.0,533913600.0,4848000000.0,478.78795540161303,15.10023566334787,6.471175653720087,7081.755697935509,779.918663161151
64,384,8,8,384,3,3,1,1,0,0,0.551822,0.490951,0.522240,NOT SUPPORT!,0.902940,2.392292,0.668331,0.211854,7,7,1,0.0007169919961417,0.0,0.0,0.0,3057647616.0,884736.0,0.0,48052224.0,0.0,0.0,1501632.0,11608960.0,432343776.0,973121376.0,73.04,73.04,18.91,75.44,44574498.0,49.98,19.05,0.0,64.0,55296.0,6212284416.0,768835584.0,6981120000.0,601.356193836485,16.147150456492287,7.173945791526832,9736.67772801792,1072.3070663790982
64,384,15,15,384,3,3,1,1,0,0,2.956629,1.908622,1.967673,NOT SUPPORT!,0.917845,2.433024,1.298204,0.707129,7,7,1,0.0027309759958191,0.0,0.0,0.0,14353956864.0,4153344.0,0.0,56329728.0,0.0,0.0,1760304.0,59885184.0,1170667264.0,1586856864.0,57.38,57.38,13.57,74.63,157070427.0,46.23,30.83,683523.0,68.0,129792.0,28824726528.0,901275648.0,29726002176.0,496.3832485844913,25.39235792280598,18.732629798171892,10884.75410311481,330.0196154707251
64,384,16,16,384,3,3,1,1,0,0,2.978133,2.259741,2.349853,NOT SUPPORT!,0.934798,2.414137,1.301049,0.710428,7,7,1,0.0032240639958366,0.0,0.0,0.0,16647192576.0,4816896.0,0.0,65329152.0,0.0,0.0,2041536.0,75261696.0,1357073152.0,1807132320.0,56.13,56.13,13.24,73.11,182180798.0,45.29,31.87,790536.0,68.0,150528.0,33429860352.0,1045266432.0,34475126784.0,458.0700225517108,25.404029792492718,19.077256492208605,10693.065282984306,324.2077183795999
64,384,24,24,384,3,3,1,1,0,0,5.820984,5.090987,5.323207,NOT SUPPORT!,3.061760,2.439623,2.792562,1.562283,7,7,1,0.0073313280003129,0.0,0.0,0.0,41108373504.0,11894784.0,0.0,161323008.0,0.0,0.0,5041344.0,220970240.0,3418421312.0,4403564128.0,61.12,61.12,14.44,79.56,450250090.0,49.33,35.12,2058354.0,68.0,371712.0,82551287808.0,2581168128.0,85132455936.0,385.2666129882467,24.904026790715257,19.332625450981055,11612.14665779059,352.073748151745
64,384,32,32,384,3,3,1,1,0,0,12.393586,11.856099,9.427512,NOT SUPPORT!,3.090091,2.470229,5.011342,2.729529,5,7,1,0.0129443840035074,0.0,0.0,0.0,76441190400.0,22118400.0,0.0,299980800.0,0.0,0.0,9374400.0,395997056.0,6433894080.0,8096581472.0,64.39,64.39,15.24,83.81,837591699.0,51.99,36.2,3967379.0,68.0,691200.0,153504460800.0,4799692800.0,158304153600.0,399.7609355964505,24.604718640316815,19.55197439159419,12229.56253129589,370.7934497848239
64,384,48,48,384,3,3,1,1,0,0,28.935280,27.592247,21.988920,NOT SUPPORT!,15.416319,8.344120,10.817423,6.140245,7,7,1,0.0301765120006906,0.0,0.0,0.0,179721732096.0,52002816.0,0.0,705288192.0,0.0,0.0,22040256.0,890485120.0,15488694016.0,18918433600.0,64.62,64.62,15.55,84.51,1969823728.0,52.43,36.94,9558190.0,68.0,1625088.0,360906043392.0,11284611072.0,372190654464.0,417.9639233769566,24.029828084893584,19.673439267403197,12333.786438123872,373.9534599539453
64,384,64,64,384,3,3,1,1,0,0,54.347889,49.390133,39.775230,NOT SUPPORT!,15.652523,18.154383,19.122629,10.954068,7,7,1,0.0544732160030094,0.0,0.0,0.0,326488817664.0,94470144.0,0.0,1281251328.0,0.0,0.0,40039104.0,1589570944.0,28721684608.0,34224663936.0,64.81,64.81,15.71,85.02,3579564384.0,52.77,37.18,18030468.0,68.0,2952192.0,655634608128.0,20500021248.0,676134629376.0,425.35668629836255,23.540911287204676,19.75577117836334,12412.239977508332,376.3321270928352
64,384,96,96,384,3,3,1,1,0,0,118.414902,112.270218,121.132477,NOT SUPPORT!,81.804169,32.746952,41.146713,24.715832,7,7,1,0.1249208960038203,0.0,0.0,0.0,750482620416.0,217153536.0,0.0,2945144832.0,0.0,0.0,92035776.0,3593612160.0,66910533984.0,78290028320.0,64.77,64.77,15.79,85.18,8227910762.0,52.87,37.36,41392511.0,68.0,6786048.0,1507072684032.0,47122317312.0,1554195001344.0,432.4882408412153,23.227956927016116,19.85176189988636,12441.433347519938,377.2172536335228
64,384,97,97,384,3,3,1,1,0,0,121.223526,115.007378,124.138725,NOT SUPPORT!,81.848206,33.060749,41.298943,24.766806,7,7,1,0.1275978239966805,0.0,0.0,0.0,766535270400.0,221798400.0,0.0,3008140800.0,0.0,0.0,94004400.0,3671031040.0,68343348032.0,80273449920.0,64.77,64.77,15.83,85.18,8403644867.0,52.86,37.36,42106487.0,68.0,6931200.0,1539308620800.0,48130252800.0,1587438873600.0,432.4231683968545,23.227408655144067,19.775391180795534,12440.955683078872,377.20277111663074
64,384,128,128,384,3,3,1,1,0,0,212.253571,201.025879,218.342972,NOT SUPPORT!,82.406059,51.376812,72.866470,43.804783,7,7,1,0.2236000000024295,0.0,0.0,0.0,1348422598656.0,390168576.0,0.0,5291661312.0,0.0,0.0,165364416.0,6398126592.0,119778095232.0,140461075616.0,64.87,64.87,15.85,85.46,14784933526.0,53.05,37.41,75484532.0,68.0,12192768.0,2707818688512.0,84666580992.0,2792485269504.0,436.4535820525384,23.31382264925146,19.88084782390707,12488.753441295432,378.6519722320218
64,384,256,256,384,3,3,1,1,0,0,861.862549,817.870361,NOT SUPPORT!,NOT SUPPORT!,NOT SUPPORT!,170.271973,293.550781,NOT SUPPORT!,5,6,1,0.906797087997757,0.0,0.0,0.0,5479644266496.0,1585545216.0,0.0,21503956992.0,0.0,0.0,671998656.0,25691497344.0,486583512992.0,569665633056.0,64.8,64.8,15.87,85.55,60082191957.0,53.1,37.47,305264050.0,68.0,49548288.0,11003881992192.0,344063311872.0,11347945304064.0,441.7004253243419,23.321680659267578,19.920361428839186,12514.315996669884,379.4270145173327
64,512,4,4,512,3,3,1,1,0,0,0.383090,0.631922,0.555804,NOT SUPPORT!,1.576391,4.079957,0.579584,0.276708,7,7,1,0.0004846079967844,0.0,0.0,0.0,603979776.0,131072.0,0.0,9478144.0,0.0,0.0,296192.0,11534464.0,127128544.0,280964576.0,26.82,26.82,8.43,22.05,8708996.0,14.45,3.7,0.0,64.0,8192.0,1227046912.0,151650304.0,1378697216.0,119.52850310166124,10.84490683697282,4.9070143846176535,2844.9741340388496,312.9339693242177
64,512,7,7,512,3,3,1,1,0,0,0.732729,0.616334,0.661845,NOT SUPPORT!,1.577074,4.087808,0.579470,0.379335,7,7,1,0.0009432640032177,0.0,0.0,0.0,3774873600.0,819200.0,0.0,59238400.0,0.0,0.0,1851200.0,15862400.0,579285216.0,1323330848.0,71.06,71.06,19.23,70.8,54986993.0,46.88,17.39,0.0,64.0,51200.0,7669043200.0,947814400.0,8616857600.0,543.2253379059915,14.874982758061618,6.5114915238490685,9135.14940738312,1004.8240967181803
64,512,8,8,512,3,3,1,1,0,0,1.044366,1.079410,1.082254,NOT SUPPORT!,1.581170,4.093269,1.094087,0.380359,7,7,1,0.0013594879961414,0.0,0.0,0.0,5435817984.0,1179648.0,0.0,85303296.0,0.0,0.0,2665728.0,17969536.0,764660928.0,1711099840.0,68.39,68.39,18.21,70.8,79246988.0,46.93,21.97,0.0,64.0,73728.0,11043422208.0,1364852736.0,12408274944.0,690.5172701176035,16.22715963329566,7.251637019614238,9127.167712563913,1003.9461472803192
64,512,15,15,512,3,3,1,1,0,0,3.970275,3.437227,3.513913,NOT SUPPORT!,1.600853,4.141966,2.140274,1.230962,7,7,1,0.0050055359977357,0.0,0.0,0.0,25518145536.0,5537792.0,0.0,100026368.0,0.0,0.0,3125824.0,129809920.0,2075774176.0,2786552928.0,55.54,55.54,12.87,72.26,279324217.0,44.79,32.65,1166069.0,68.0,173056.0,51241881600.0,1600421888.0,52842303488.0,407.07446309188083,25.456672550877713,18.9633230924943,10556.772244152015,319.7303722766085
64,512,16,16,512,3,3,1,1,0,0,3.984839,3.910542,4.008732,NOT SUPPORT!,1.626339,4.102713,2.160640,1.235058,7,7,1,0.0056932479990334,0.0,0.0,0.0,29595009024.0,6422528.0,0.0,116006912.0,0.0,0.0,3625216.0,158610176.0,2397729536.0,3172526880.0,56.69,56.69,13.07,73.87,324009164.0,45.8,33.2,1365545.0,68.0,200704.0,59428454400.0,1856110592.0,61284564992.0,386.3848243381307,25.559415301793237,19.31727210204126,10764.429197956053,326.0196275158101
64,512,24,24,512,3,3,1,1,0,0,8.879217,8.531057,8.884907,NOT SUPPORT!,5.247317,4.158123,4.888007,2.655573,7,7,1,0.0124999360012318,0.0,0.0,0.0,73081552896.0,15859712.0,0.0,286466048.0,0.0,0.0,8952064.0,398381056.0,5973408736.0,7731524000.0,63.64,63.64,14.72,82.88,800711515.0,51.42,35.71,3570284.0,68.0,495616.0,146751897600.0,4583456768.0,151335354368.0,379.87588036314656,25.334839964314806,19.57380645368235,12106.890335525455,366.6784187973703
64,512,32,32,512,3,3,1,1,0,0,16.587776,15.879510,16.571051,NOT SUPPORT!,5.311602,4.201245,8.720499,4.741803,5,7,1,0.0232793920018413,0.0,0.0,0.0,135895449600.0,29491200.0,0.0,532684800.0,0.0,0.0,16646400.0,691674752.0,11207574752.0,14213333792.0,63.52,63.52,14.67,82.72,1489484765.0,51.35,36.52,6891222.0,68.0,921600.0,272885760000.0,8522956800.0,281408716800.0,406.8512201526766,25.10879677601815,19.798924089040348,12088.31900668805,366.1159535148457
64,512,48,48,512,3,3,1,1,0,0,38.745998,37.148106,38.280651,NOT SUPPORT!,26.559944,14.210504,18.921700,10.482574,7,7,1,0.0536128960019517,0.0,0.0,0.0,319505301504.0,69337088.0,0.0,1252401152.0,0.0,0.0,39137536.0,1529430656.0,26920256800.0,33210129088.0,64.56,64.56,15.17,84.48,3502957552.0,52.45,37.07,16722739.0,68.0,2166784.0,641584742400.0,20038418432.0,661623160832.0,432.59441559931696,24.57714893834148,19.92233029503845,12340.746539935364,373.7611643152149
64,512,64,64,512,3,3,1,1,0,0,71.821426,66.698357,69.123192,NOT SUPPORT!,26.859749,30.817623,33.556595,18.671730,7,7,1,0.0967296320032293,0.0,0.0,0.0,580424564736.0,125960192.0,0.0,2275155968.0,0.0,0.0,71098624.0,2714323840.0,49950726016.0,60069496480.0,64.79,64.79,15.38,85.04,6365306541.0,52.82,37.26,31484593.0,68.0,3936256.0,1165525401600.0,36402495488.0,1201927897088.0,442.80932119286103,24.062270820708466,20.008955751579823,12425.643230482607,376.33240956385225
64,512,96,96,512,3,3,1,1,0,0,158.573456,151.792648,163.093384,NOT SUPPORT!,NOT SUPPORT!,55.141373,72.988449,42.081280,7,7,1,0.2214131839962306,0.0,0.0,0.0,1334191325184.0,289538048.0,0.0,5229780992.0,0.0,0.0,163430656.0,6064405760.0,116097695200.0,137396036832.0,64.89,64.89,15.52,85.38,14631273160.0,53.03,37.39,72410005.0,68.0,9048064.0,2679131750400.0,83676495872.0,2762808246272.0,455.5777359910693,23.797270406725524,20.10835472387172,12478.065652671497,377.92011460990744
64,512,97,97,512,3,3,1,1,0,0,162.383759,155.595657,167.068100,NOT SUPPORT!,NOT SUPPORT!,55.560413,73.104950,42.178673,7,7,1,0.2260975039995416,0.0,0.0,0.0,1362729369600.0,295731200.0,0.0,5341644800.0,0.0,0.0,166926400.0,6200735488.0,119011347136.0,140884634624.0,64.86,64.86,15.55,85.35,14943676067.0,53.01,37.39,73543413.0,68.0,9241600.0,2736437760000.0,85466316800.0,2821904076800.0,455.0918326158408,23.711218675436672,20.029892431713648,12480.916537697478,378.00645866560865
64,512,128,128,512,3,3,1,1,0,0,284.431702,271.295624,292.790955,NOT SUPPORT!,NOT SUPPORT!,86.230583,130.037643,74.422386,7,7,1,0.3963787519982303,0.0,0.0,0.0,2397195730944.0,520224768.0,0.0,9396559872.0,0.0,0.0,293642496.0,10704614656.0,208330381824.0,246494765856.0,64.99,64.99,15.56,85.67,26291287365.0,53.21,37.44,132403359.0,68.0,16257024.0,4813704806400.0,150344957952.0,4964049764352.0,463.7298888259953,23.827776442831507,20.138560537435318,12523.501169846164,379.2962089770928
64,640,4,4,640,3,3,1,1,0,0,0.477070,0.746268,0.744107,NOT SUPPORT!,2.497991,6.489202,0.855381,0.356238,7,7,1,0.0006053439983922,0.0,0.0,0.0,943718400.0,163840.0,0.0,14796800.0,0.0,0.0,462400.0,17367680.0,195639104.0,437675616.0,33.54,33.54,10.45,27.53,13619488.0,18.07,4.6,0.0,64.0,10240.0,1917194240.0,236748800.0,2153943040.0,124.02019383130043,11.009777677166218,4.921322918752686,3558.213256794311,391.0979552598313
64,640,7,7,640,3,3,1,1,0,0,1.282958,1.318571,1.329380,NOT SUPPORT!,2.501177,6.515143,0.856747,0.603364,7,7,1,0.0018743040041775,0.0,0.0,0.0,5898240000.0,1024000.0,0.0,23104000.0,0.0,0.0,722000.0,22804864.0,477604320.0,717517920.0,34.45,34.45,8.15,44.58,64117201.0,27.45,14.34,198986.0,68.0,32000.0,11843712000.0,369664000.0,12213376000.0,535.5601331365099,25.572164003876683,17.021701701889203,6516.219339433995,197.22734368388626
64,640,8,8,640,3,3,1,1,0,0,1.541120,1.321529,1.340075,NOT SUPPORT!,2.501177,6.526862,1.627819,0.601429,7,7,1,0.0020452479996866,0.0,0.0,0.0,8493465600.0,1474560.0,0.0,33269760.0,0.0,0.0,1039680.0,25438720.0,669033056.0,955076928.0,45.11,45.11,10.53,58.93,92628558.0,36.4,19.03,272034.0,68.0,46080.0,17054945280.0,532316160.0,17587261440.0,691.3579551172386,26.287582178899093,18.41449722466754,8599.085021813957,260.2697374995935
64,640,15,15,640,3,3,1,1,0,0,6.154809,4.852850,4.915883,NOT SUPPORT!,2.520064,6.586141,3.208875,1.906119,7,7,1,0.0071101120022445,0.0,0.0,0.0,39872102400.0,6922240.0,0.0,156183040.0,0.0,0.0,4880720.0,231248128.0,3229734816.0,4322899488.0,61.14,61.14,14.14,79.56,436238480.0,49.31,33.5,1843573.0,68.0,216320.0,80063493120.0,2498928640.0,82562421760.0,357.0295788945803,25.563220036204978,19.098852978003823,11611.972038406277,351.4612201905041
64,640,16,16,640,3,3,1,1,0,0,7.668849,6.855907,6.791054,NOT SUPPORT!,2.634069,6.627101,3.232312,1.911467,7,7,1,0.0088084159958205,0.0,0.0,0.0,46242201600.0,8028160.0,0.0,181135360.0,0.0,0.0,5660480.0,272220288.0,3735292032.0,4920181728.0,57.2,57.2,13.16,74.55,505947441.0,46.2,34.03,2109481.0,68.0,250880.0,92854702080.0,2898165760.0,95752867840.0,351.74772807528586,25.634640349319813,19.46124617614937,10870.611456751558,329.0223533238153
64,640,24,24,640,3,3,1,1,0,0,16.974848,16.198315,13.869511,NOT SUPPORT!,8.202127,6.625280,7.588978,4.037745,7,7,1,0.0198774720037872,0.0,0.0,0.0,114189926400.0,19824640.0,0.0,447293440.0,0.0,0.0,13977920.0,633167744.0,9240114528.0,11993861792.0,62.57,62.57,14.42,81.49,1250299089.0,50.54,36.05,5596633.0,68.0,619520.0,229294264320.0,7156695040.0,236450959360.0,373.44125881434667,25.589613488392466,19.71433083527064,11895.424091904122,360.0405040759939
64,640,32,32,640,3,3,1,1,0,0,30.207771,28.839708,25.183006,NOT SUPPORT!,8.266410,6.672384,13.394375,7.261866,5,7,1,0.0360434240030735,0.0,0.0,0.0,212336640000.0,36864000.0,0.0,831744000.0,0.0,0.0,25992000.0,1114555520.0,17290493728.0,22048557792.0,64.17,64.17,14.77,83.58,2325528783.0,51.85,36.71,10614759.0,68.0,1152000.0,426373632000.0,13307904000.0,439681536000.0,394.49047455258216,25.4290908586367,19.941510013844628,12198.661702132058,369.21864023976207
64,640,48,48,640,3,3,1,1,0,0,72.164917,67.763771,58.479385,NOT SUPPORT!,41.416245,22.080057,29.553663,16.025486,7,7,1,0.0836260160019044,0.0,0.0,0.0,499227033600.0,86671360.0,0.0,1955522560.0,0.0,0.0,61110080.0,2509048576.0,41640366240.0,51521969408.0,64.73,64.73,15.21,84.73,5469106154.0,52.58,37.16,25843736.0,68.0,2708480.0,1002451783680.0,31288360960.0,1033740144640.0,412.0048350311413,24.825433539222395,20.06406502930549,12361.465893777107,374.1462580172117
64,640,64,64,640,3,3,1,1,0,0,128.687912,122.651543,106.022797,NOT SUPPORT!,41.734596,47.542042,52.424820,28.496897,7,7,1,0.150568448002536,0.0,0.0,0.0,906913382400.0,157450240.0,0.0,3552471040.0,0.0,0.0,111014720.0,4351458816.0,77073611392.0,93199129856.0,64.83,64.83,15.32,85.14,9936347284.0,52.84,37.31,47553733.0,68.0,4920320.0,1821089157120.0,56839536640.0,1877928693760.0,431.56301671866726,24.365391212937546,20.149637627106046,12472.259086633943,377.49965144784295
64,640,96,96,640,3,3,1,1,0,0,295.548004,281.835510,297.566010,NOT SUPPORT!,NOT SUPPORT!,84.482506,114.261894,63.924568,7,7,1,0.3485290560021742,0.0,0.0,0.0,2084673945600.0,361922560.0,0.0,8165877760.0,0.0,0.0,255183680.0,9971462400.0,179815056000.0,213192090016.0,64.41,64.41,15.38,84.8,22839293905.0,52.63,37.41,108268291.0,68.0,11310080.0,4186041569280.0,130654044160.0,4316695613440.0,432.904968226125,24.00630797812615,20.247916388999393,12385.468411027032,374.8727456432928
64,640,97,97,640,3,3,1,1,0,0,301.533539,287.745392,303.830353,NOT SUPPORT!,NOT SUPPORT!,84.990410,114.654999,63.916145,7,7,1,0.3554629120015919,0.0,0.0,0.0,2129264640000.0,369664000.0,0.0,8340544000.0,0.0,0.0,260642000.0,10218379648.0,184377443904.0,218610793952.0,64.49,64.49,15.45,84.91,23327284474.0,52.69,37.41,110055107.0,68.0,11552000.0,4275580032000.0,133448704000.0,4409028736000.0,431.4802236637352,23.913059225919486,20.168394507400595,12403.625208528802,375.4223000328157
64,640,128,128,640,3,3,1,1,0,0,529.987366,505.405426,533.985046,NOT SUPPORT!,NOT SUPPORT!,131.943665,203.482239,113.334831,7,7,1,0.6237052159975857,0.0,0.0,0.0,3745618329600.0,650280960.0,0.0,14671964160.0,0.0,0.0,458498880.0,17919024000.0,322703275936.0,382494189600.0,64.49,64.49,15.43,85.05,41040074720.0,52.79,37.45,196876861.0,68.0,20321280.0,7521230868480.0,234751426560.0,7755982295040.0,432.835086053794,24.034408304482792,20.277385920949424,12435.333385235024,376.38201595689185
64,768,4,4,768,3,3,1,1,0,0,0.579129,0.884850,0.894976,NOT SUPPORT!,3.392171,8.929963,1.348722,0.437476,7,7,1,0.000729632000967,0.0,0.0,0.0,1358954496.0,196608.0,0.0,21295104.0,0.0,0.0,665472.0,24382336.0,282109216.0,628939424.0,40.34,40.34,12.54,33.1,19626414.0,21.74,5.47,0.0,64.0,12288.0,2760695808.0,340721664.0,3101417472.0,127.19935743646548,10.99367654830532,4.931186301337663,4250.659877704942,466.97741265245054
64,768,7,7,768,3,3,1,1,0,0,1.577301,1.559552,1.579008,NOT SUPPORT!,3.397746,8.950329,1.349063,0.730908,7,7,1,0.0024097920025782,0.0,0.0,0.0,8493465600.0,1228800.0,0.0,33254400.0,0.0,0.0,1039200.0,31599360.0,685216576.0,1028203008.0,38.73,38.73,9.1,50.05,92493479.0,30.88,16.74,288155.0,68.0,38400.0,17054668800.0,532070400.0,17586739200.0,556.5536517195285,25.66595703604228,17.104345215064768,7298.032021512319,220.79515552825552
64,768,8,8,768,3,3,1,1,0,0,2.030478,1.561941,1.598123,NOT SUPPORT!,3.399452,8.955335,2.425173,0.731819,7,7,1,0.0024823999980673,0.0,0.0,0.0,12230590464.0,1769472.0,0.0,47886336.0,0.0,0.0,1496448.0,35595904.0,957801472.0,1368432064.0,53.53,53.53,12.42,69.85,133478378.0,43.19,21.14,394773.0,68.0,55296.0,24558723072.0,766181376.0,25324904448.0,711.4555778103008,26.4406614401194,18.5065120251377,10201.782334723246,308.6454143556715
64,768,15,15,768,3,3,1,1,0,0,7.395328,7.189050,7.230009,NOT SUPPORT!,3.425735,9.032476,4.632690,2.572743,7,7,1,0.0105803199971096,0.0,0.0,0.0,57415827456.0,8306688.0,0.0,224799744.0,0.0,0.0,7024992.0,352820864.0,4651418272.0,6195389728.0,59.05,59.05,13.63,76.84,628352987.0,47.64,34.13,2561054.0,68.0,259584.0,115289561088.0,3596795904.0,118886356992.0,336.95954271003654,25.559162827315824,19.18948802440859,11236.555890982328,339.9515236762778
64,768,16,16,768,3,3,1,1,0,0,10.941212,9.735965,9.784093,NOT SUPPORT!,3.595605,9.101539,4.631211,2.582869,7,7,1,0.0116445120022041,0.0,0.0,0.0,66588770304.0,9633792.0,0.0,260714496.0,0.0,0.0,8147328.0,401434880.0,5350025888.0,7054370880.0,62.22,62.22,14.26,81.09,728840655.0,50.28,34.58,2990011.0,68.0,301056.0,133708603392.0,4171431936.0,137880035328.0,343.46799991072027,25.771844513362474,19.54533404515301,11840.774031741454,358.2315802680629
64,768,24,24,768,3,3,1,1,0,0,20.400013,19.549753,19.327660,NOT SUPPORT!,11.528761,9.107456,10.850303,5.799367,7,7,1,0.0280245120034229,0.0,0.0,0.0,164433494016.0,23789568.0,0.0,643805184.0,0.0,0.0,20118912.0,914797056.0,13209148096.0,17191616608.0,63.88,63.88,14.66,83.23,1800695593.0,51.63,36.3,7648131.0,68.0,743424.0,330178387968.0,10300882944.0,340479270912.0,372.1910435531616,25.77602040930286,19.804959514602036,12149.338081976735,367.5668979621074
64,768,32,32,768,3,3,1,1,0,0,36.364975,34.774357,35.691517,NOT SUPPORT!,11.643450,9.160362,19.395699,10.120419,5,7,1,0.0516671999966435,0.0,0.0,0.0,305764761600.0,44236800.0,0.0,1197158400.0,0.0,0.0,37411200.0,1649885312.0,24683486464.0,31604133696.0,64.42,64.42,14.85,83.94,3349044286.0,52.08,36.84,14367120.0,68.0,1382400.0,613968076800.0,19154534400.0,633122611200.0,383.73734622349315,25.649642813764867,20.03290510317426,12253.859532568631,370.7290970140505
64,768,48,48,768,3,3,1,1,0,0,87.834160,81.588104,83.570343,NOT SUPPORT!,58.040432,30.639103,42.274929,22.557697,7,7,1,0.1211001279973221,0.0,0.0,0.0,718886928384.0,104005632.0,0.0,2814652416.0,0.0,0.0,87957888.0,3598854400.0,59646070720.0,73846288864.0,64.29,64.29,15.05,84.19,7875354457.0,52.25,37.21,34337582.0,68.0,3250176.0,1443507167232.0,45034438656.0,1488541605888.0,413.61540102539294,24.956239160761267,20.15729739146936,12291.825206996613,371.87771310197
64,768,64,64,768,3,3,1,1,0,0,154.837692,147.774902,151.363708,NOT SUPPORT!,58.434219,66.449188,75.916855,40.064453,7,7,1,0.2187204480026343,0.0,0.0,0.0,1305955270656.0,188940288.0,0.0,5113196544.0,0.0,0.0,159787392.0,6420055552.0,110329814784.0,133583073664.0,64.42,64.42,15.21,84.64,14308788127.0,52.54,37.34,63976892.0,68.0,5904384.0,2622325874688.0,81811144704.0,2704137019392.0,421.2014985679675,24.50957635237645,20.243111235736986,12363.439468446184,374.0443358227515
64,768,96,96,768,3,3,1,1,0,0,355.707642,339.492615,358.293091,NOT SUPPORT!,NOT SUPPORT!,118.311485,164.492737,90.063759,7,7,1,0.5026674560031772,0.0,0.0,0.0,3001930481664.0,434307072.0,0.0,11753435136.0,0.0,0.0,367294848.0,14625649920.0,257458919808.0,305539393408.0,64.24,64.24,15.34,84.61,32889173101.0,52.51,37.43,145761950.0,68.0,13572096.0,6027802140672.0,188054962176.0,6215857102848.0,424.99698385013716,24.14310254810156,20.34388113924052,12365.744049299885,374.1140587681319
64,768,97,97,768,3,3,1,1,0,0,362.974213,346.661102,365.948273,NOT SUPPORT!,NOT SUPPORT!,118.837929,165.039337,90.208710,7,7,1,0.5135512960023337,0.0,0.0,0.0,3066141081600.0,443596800.0,0.0,12004838400.0,0.0,0.0,375151200.0,14984449920.0,263980259200.0,313315671392.0,64.15,64.15,15.36,84.48,33591521556.0,52.43,37.43,147969978.0,68.0,13862400.0,6156735436800.0,192077414400.0,6348812851200.0,423.69342118632807,24.050331909061175,20.26331087428047,12362.568064030647,374.0179722944894
64,768,128,128,768,3,3,1,1,0,0,637.849304,608.657471,643.236755,NOT SUPPORT!,NOT SUPPORT!,184.469177,292.829773,159.878601,7,7,1,0.9033400000017704,0.0,0.0,0.0,5393690394624.0,780337152.0,0.0,21117874176.0,0.0,0.0,659933568.0,26477825920.0,461955857344.0,548194423520.0,64.1,64.1,15.36,84.6,59093498733.0,52.51,37.46,261073169.0,68.0,24385536.0,10830396874752.0,337885986816.0,11168282861568.0,421.7975786725015,24.176082376744123,20.372850183071122,12363.321519633928,374.0407673913895
64,896,4,4,896,3,3,1,1,0,0,0.716117,1.010916,1.027982,NOT SUPPORT!,4.635079,12.076488,1.762076,0.689721,7,7,1,0.0008733120006447,0.0,0.0,0.0,1849688064.0,229376.0,0.0,28973056.0,0.0,0.0,905408.0,32572928.0,385556224.0,855642752.0,45.72,45.72,14.18,37.48,26741190.0,24.64,6.33,0.0,64.0,14336.0,3757551616.0,463568896.0,4221120512.0,129.58983951335293,10.948132202892412,4.933274432738957,4833.4621634465875,530.8170455207099
