N,cin,cout,Time,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,sm__inst_executed_pipe_tensor.sum,dram__bytes.sum,lts__t_bytes.sum,l1tex__t_bytes.sum,CC FLOPs,TC FLOPs,all FLOPs,AI HBM,AI L2,AI L1,GFLOP/s,TC GFLOP/s
2,512,512,1.1039995897549015e-05,0.0,0.0,0.0,525312.0,65536.0,49152.0,0.0,0.0,0.0,0.0,1056768.0,2669792.0,1343488.0,1165312.0,0.0,1165312.0,1.1027131782945736,0.4364804449185555,0.8673780487804879,98.30450863765768,0.0
2,512,19,1.0112001785562325e-05,0.0,0.0,0.0,19494.0,3072.0,1824.0,0.0,0.0,0.0,0.0,43264.0,285792.0,52608.0,43884.0,0.0,43884.0,1.014330621301775,0.15355223379240845,0.8341697080291971,4.041747690628289,0.0
2,512,512,1.0688002463868698e-05,0.0,0.0,0.0,525312.0,65536.0,49152.0,0.0,0.0,0.0,0.0,1056768.0,2668960.0,1343488.0,1165312.0,0.0,1165312.0,1.1027131782945736,0.43661650980157063,0.8673780487804879,101.54202113436611,0.0
2,512,19,1.0208004274010897e-05,0.0,0.0,0.0,19494.0,3072.0,1824.0,0.0,0.0,0.0,0.0,43264.0,286176.0,52608.0,43884.0,0.0,43884.0,1.014330621301775,0.15334619255283463,0.8341697080291971,4.0037365548992945,0.0
4,512,512,1.2767998209146089e-05,0.0,0.0,0.0,1050624.0,131072.0,98304.0,0.0,0.0,0.0,0.0,1065088.0,2999648.0,1638400.0,2330624.0,0.0,2330624.0,2.1881985338300685,0.7769658306574638,1.4225,170.00023876771755,0.0
4,512,150,1.2671997491401214e-05,0.0,0.0,0.0,307800.0,38912.0,28800.0,0.0,0.0,0.0,0.0,317824.0,1047712.0,482048.0,683312.0,0.0,683312.0,2.1499697946033023,0.6521944961974283,1.4175185873605949,50.219698318081285,0.0
4,512,512,1.3984004960575332e-05,0.0,0.0,0.0,1050624.0,131072.0,98304.0,0.0,0.0,0.0,0.0,1065088.0,2464480.0,1638400.0,2330624.0,0.0,2330624.0,2.1881985338300685,0.945685905343115,1.4225,155.21753247800075,0.0
4,512,21,1.19999978821515e-05,0.0,0.0,0.0,43092.0,6144.0,4032.0,0.0,0.0,0.0,0.0,51584.0,332704.0,70752.0,96360.0,0.0,96360.0,1.8680210918114144,0.28962681542752716,1.3619402985074627,7.478521594026938,0.0
4,512,512,1.2799995329575682e-05,0.0,0.0,0.0,1050624.0,131072.0,98304.0,0.0,0.0,0.0,0.0,1065088.0,3015040.0,1638400.0,2330624.0,0.0,2330624.0,2.1881985338300685,0.7729993631925282,1.4225,169.5752762600874,0.0
4,512,21,1.2160003209936473e-05,0.0,0.0,0.0,43092.0,6144.0,4032.0,0.0,0.0,0.0,0.0,51584.0,330784.0,70752.0,96360.0,0.0,96360.0,1.8680210918114144,0.29130792299506625,1.3619402985074627,7.380116743440921,0.0
4,512,512,1.2800001390184808e-05,0.0,0.0,0.0,1050624.0,131072.0,98304.0,0.0,0.0,0.0,0.0,1065088.0,3019104.0,1638400.0,2330624.0,0.0,2330624.0,2.1881985338300685,0.7719588328192736,1.4225,169.57519596873155,0.0
4,512,150,1.2415997117866826e-05,0.0,0.0,0.0,307800.0,38912.0,28800.0,0.0,0.0,0.0,0.0,317952.0,1048768.0,482048.0,683312.0,0.0,683312.0,2.149104267310789,0.6515378043571124,1.4175185873605949,51.2551577665788,0.0
2,512,512,1.1167997438705335e-05,0.0,0.0,0.0,525312.0,65536.0,49152.0,0.0,0.0,0.0,0.0,1056768.0,2681120.0,1343488.0,1165312.0,0.0,1165312.0,1.1027131782945736,0.43463627140896344,0.8673780487804879,97.1777955740761,0.0
2,512,19,1.0303995271822544e-05,0.0,0.0,0.0,19494.0,3072.0,1824.0,0.0,0.0,0.0,0.0,43264.0,285280.0,52608.0,43884.0,0.0,43884.0,1.014330621301775,0.15382781828379136,0.8341697080291971,3.9664381423184265,0.0
2,512,512,1.087999742011915e-05,0.0,0.0,0.0,525312.0,65536.0,49152.0,0.0,0.0,0.0,0.0,1056768.0,2682528.0,1343488.0,1165312.0,0.0,1165312.0,1.1027131782945736,0.4344081403810137,0.8673780487804879,99.75014976229905,0.0
2,512,19,1.0463997813381824e-05,0.0,0.0,0.0,19494.0,3072.0,1824.0,0.0,0.0,0.0,0.0,43264.0,284000.0,52608.0,43884.0,0.0,43884.0,1.014330621301775,0.15452112676056337,0.8341697080291971,3.905788264993623,0.0
4,512,512,1.2799995717175132e-05,0.0,0.0,0.0,1050624.0,131072.0,98304.0,0.0,0.0,0.0,0.0,1064960.0,2995872.0,1638400.0,2330624.0,0.0,2330624.0,2.1884615384615387,0.7779451191506179,1.4225,169.57527112514165,0.0
4,512,150,1.2479997140550124e-05,0.0,0.0,0.0,307800.0,38912.0,28800.0,0.0,0.0,0.0,0.0,317824.0,1042624.0,482048.0,683312.0,0.0,683312.0,2.1499697946033023,0.6553772021361488,1.4175185873605949,50.99231065028912,0.0
16,8192,100,1.7376001029788814e-05,0.0,0.0,0.0,37617664.0,786432.0,589824.0,0.0,0.0,0.0,0.0,3801344.0,11510144.0,6109344.0,76611584.0,0.0,76611584.0,20.153815071722,6.656005693760217,12.540067149599041,4106.243866694636,0.0
16,100,1,4.864000000025539e-06,0.0,0.0,0.0,1600.0,0.0,4064.0,0.0,0.0,0.0,0.0,7040.0,169760.0,14176.0,7264.0,0.0,7264.0,1.0318181818181817,0.04278982092365693,0.5124153498871332,1.3908567397144973,0.0
1024,12544,1024,0.0017702400035366,0.0,0.0,0.0,13180600320.0,10485760.0,0.0,0.0,0.0,0.0,0.0,153302528.0,2455323520.0,2946127872.0,26371686400.0,0.0,26371686400.0,172.02381946369468,10.74061572138567,8.951304066139325,13874.133917396928,0.0
1024,1024,1024,0.0001716159993536,0.0,0.0,0.0,1077936128.0,4194304.0,0.0,0.0,0.0,0.0,0.0,12583168.0,242976352.0,195017824.0,2160066560.0,0.0,2160066560.0,171.66317417044738,8.890027948069614,11.076251984023779,11722.209803149102,0.0
1024,1024,2,1.606399684373306e-05,0.0,0.0,0.0,33554432.0,1048576.0,786432.0,0.0,0.0,0.0,0.0,4202752.0,10039840.0,4718592.0,68943872.0,0.0,68943872.0,16.40445879271487,6.8670289566367595,14.61111111111111,3997.0740158635817,0.0
1024,1024,4,1.6224000000054816e-05,0.0,0.0,0.0,33554432.0,1048576.0,786432.0,0.0,0.0,0.0,0.0,4210944.0,10005152.0,4980864.0,68943872.0,0.0,68943872.0,16.372545443492005,6.890837040756602,13.841749543854238,3957.654362351027,0.0
512,12544,1024,0.0009051839964669,0.0,0.0,0.0,6590300160.0,5242880.0,0.0,0.0,0.0,0.0,0.0,114783488.0,1281683200.0,1480355936.0,13185843200.0,0.0,13185843200.0,114.8757842242954,10.287911396513584,8.9072113532566,13566.60467422333,0.0
512,1024,1024,9.48479993468247e-05,0.0,0.0,0.0,547880960.0,2621440.0,0.0,0.0,0.0,0.0,0.0,8392704.0,152578240.0,171602592.0,1098383360.0,0.0,1098383360.0,130.87359687652514,7.198820487115332,6.400738748748037,10785.14281581677,0.0
512,1024,81,1.814399965189125e-05,0.0,0.0,0.0,50331648.0,393216.0,0.0,0.0,0.0,0.0,0.0,2429696.0,15556832.0,9191424.0,101056512.0,0.0,101056512.0,41.59224528500685,6.49595701746988,10.994652406417112,5187.181037434034,0.0
512,1024,320,4.409600130558992e-05,0.0,0.0,0.0,168099840.0,1310720.0,983040.0,0.0,0.0,0.0,0.0,4064128.0,50033792.0,44700480.0,338493440.0,0.0,338493440.0,83.2880854146326,6.765296541985065,7.572478863761642,7149.096804641266,0.0
2888,128,256,2.4736001338150766e-05,0.0,0.0,0.0,95420416.0,745472.0,0.0,0.0,0.0,0.0,0.0,1609984.0,19637024.0,17832544.0,191586304.0,0.0,191586304.0,118.99888694546033,9.756381822418712,10.743632764904435,7213.31825072107,0.0
1250,128,256,1.6928002407713058e-05,0.0,0.0,0.0,41943040.0,1310720.0,983040.0,0.0,0.0,0.0,0.0,771328.0,14126560.0,11644032.0,86179840.0,0.0,86179840.0,111.72917358114836,6.100553850335821,7.40120260748167,4741.329102846763,0.0
722,256,512,2.716799798123452e-05,0.0,0.0,0.0,96468992.0,1507328.0,1130496.0,0.0,0.0,0.0,0.0,1263872.0,24001536.0,19451904.0,195575808.0,0.0,195575808.0,154.74336641685235,8.148470497888136,10.054327226784586,6704.364641254506,0.0
325,256,512,1.8304001042735423e-05,0.0,0.0,0.0,46137344.0,720896.0,540672.0,0.0,0.0,0.0,0.0,857344.0,11863136.0,9095168.0,93536256.0,0.0,93536256.0,109.1000298596596,7.884614658383753,10.284170231929746,4759.201365560787,0.0
1024,12544,1024,0.0017720639990297,0.0,0.0,0.0,13180600320.0,10485760.0,0.0,0.0,0.0,0.0,0.0,154089344.0,2460556640.0,2972503712.0,26371686400.0,0.0,26371686400.0,171.14542586410127,10.7177725443459,8.87187669220983,13859.853192914146,0.0
1024,1024,1024,0.0001715199993539,0.0,0.0,0.0,1077936128.0,4194304.0,0.0,0.0,0.0,0.0,0.0,12583168.0,243119872.0,195240608.0,2160066560.0,0.0,2160066560.0,171.66317417044738,8.884779932756793,11.063613159819703,11728.770741475972,0.0
1024,1024,81,2.9120002326334786e-05,0.0,0.0,0.0,100663296.0,1572864.0,1179648.0,0.0,0.0,0.0,0.0,4526464.0,32311680.0,24770368.0,204079104.0,0.0,204079104.0,45.08576761021406,6.315954602174817,8.238840214243083,6526.904580313696,0.0
1024,1024,320,7.887999531441943e-05,0.0,0.0,0.0,336855040.0,1310720.0,0.0,0.0,0.0,0.0,0.0,6816384.0,80070400.0,62864256.0,675020800.0,0.0,675020800.0,99.02916267628115,8.430341299656302,10.737752149647648,7969.854801196714,0.0
3528,128,256,3.2351997019018305e-05,0.0,0.0,0.0,116391936.0,909312.0,0.0,0.0,0.0,0.0,0.0,1937664.0,29292928.0,21736512.0,233693184.0,0.0,233693184.0,120.60562822037257,7.97780215074437,10.751181422299954,6727.366402297381,0.0
882,256,512,3.4016000338335995e-05,0.0,0.0,0.0,117899264.0,917504.0,0.0,0.0,0.0,0.0,0.0,1427840.0,30889504.0,23488448.0,236716032.0,0.0,236716032.0,165.7861048857015,7.663316057130603,10.077976714340599,6481.037811095708,0.0
2312,128,256,2.4703996992514832e-05,0.0,0.0,0.0,76546048.0,598016.0,0.0,0.0,0.0,0.0,0.0,1315072.0,17194464.0,14298592.0,153690112.0,0.0,153690112.0,116.86821101810395,8.938348528921868,10.748618605244488,5794.00454283371,0.0
578,256,512,2.473599829355367e-05,0.0,0.0,0.0,79691776.0,1245184.0,933888.0,0.0,0.0,0.0,0.0,1116416.0,22808672.0,20599680.0,161562624.0,0.0,161562624.0,144.71543224031186,7.083385827986829,7.842967657750023,6082.912731463317,0.0
4096,12544,1024,0.0071372799961699,0.0,0.0,0.0,52621737984.0,8388608.0,0.0,0.0,0.0,0.0,0.0,583995776.0,6067377120.0,4903777504.0,105251864576.0,0.0,105251864576.0,180.22709906723708,17.347176958731716,21.46342579575568,13734.004768287445,0.0
4096,1024,1024,0.0005756800012912,0.0,0.0,0.0,4311744512.0,16777216.0,0.0,0.0,0.0,0.0,0.0,43044224.0,680834880.0,520976736.0,8640266240.0,0.0,8640266240.0,200.72998040341022,12.690692697765426,16.5847448512557,13978.034640688511,0.0
4096,1024,81,8.230399897697836e-05,0.0,0.0,0.0,404226048.0,1572864.0,0.0,0.0,0.0,0.0,0.0,18436736.0,109772640.0,73689984.0,810024960.0,0.0,810024960.0,43.93537771544811,7.379115233085403,10.992334589189218,9165.952330712573,0.0
4096,1024,320,0.0002044159964508,0.0,0.0,0.0,1344798720.0,2621440.0,0.0,0.0,0.0,0.0,0.0,23426944.0,275934688.0,223495008.0,2692218880.0,0.0,2692218880.0,114.91976418264372,9.756725040673393,12.045991112248915,12265.792610577211,0.0
1024,12544,1024,0.0017709439980721,0.0,0.0,0.0,13180600320.0,10485760.0,0.0,0.0,0.0,0.0,0.0,153656064.0,2501835360.0,2949864352.0,26371686400.0,0.0,26371686400.0,171.62802243847662,10.540935995084824,8.939965792705033,13868.618602133838,0.0
1024,1024,81,2.94079993199319e-05,0.0,0.0,0.0,100663296.0,1572864.0,1179648.0,0.0,0.0,0.0,0.0,4526336.0,32309376.0,24782848.0,204079104.0,0.0,204079104.0,45.087042588088906,6.316404996493897,8.234691347822494,6462.985614722877,0.0
1024,1024,320,7.990400221632322e-05,0.0,0.0,0.0,336855040.0,1310720.0,0.0,0.0,0.0,0.0,0.0,6821760.0,80153024.0,62866944.0,675020800.0,0.0,675020800.0,98.95112111830377,8.421651065841258,10.73729303590771,7867.7174101120745,0.0
28,128,252,1.1615996903507549e-05,0.0,0.0,0.0,1048576.0,32768.0,24576.0,0.0,0.0,0.0,0.0,143616.0,714880.0,275520.0,2154496.0,0.0,2154496.0,15.001782531194296,3.0137869292748434,7.819744483159117,172.73857580943923,0.0
1024,12544,1024,0.0017705600035375,0.0,0.0,0.0,13180600320.0,10485760.0,0.0,0.0,0.0,0.0,0.0,154132096.0,2403257888.0,2935754272.0,26371686400.0,0.0,26371686400.0,171.09795483479314,10.97330691461773,8.982933841405648,13871.626392739654,0.0
1024,1024,1024,0.0001715200038683,0.0,0.0,0.0,1077936128.0,4194304.0,0.0,0.0,0.0,0.0,0.0,12583168.0,243022112.0,194920160.0,2160066560.0,0.0,2160066560.0,171.66317417044738,8.888353994717978,11.081801697679706,11728.77043277517,0.0
1024,1024,81,2.918399932791573e-05,0.0,0.0,0.0,100663296.0,1572864.0,1179648.0,0.0,0.0,0.0,0.0,4526336.0,32333184.0,24763040.0,204079104.0,0.0,204079104.0,45.087042588088906,6.311754017173192,8.241278292164452,6512.59186333301,0.0
1024,1024,320,8.115199999991039e-05,0.0,0.0,0.0,336855040.0,1310720.0,0.0,0.0,0.0,0.0,0.0,6816384.0,80227584.0,62819712.0,675020800.0,0.0,675020800.0,99.02916267628115,8.41382435248206,10.745366040519256,7746.723548103487,0.0
1024,12544,1024,0.0017701439984001,0.0,0.0,0.0,13180600320.0,10485760.0,0.0,0.0,0.0,0.0,0.0,154449024.0,2397811840.0,2968401984.0,26371686400.0,0.0,26371686400.0,170.74686337933738,10.998230119674444,8.884135821949377,13874.88639184068,0.0
1024,1024,1024,0.0001710720022581,0.0,0.0,0.0,1077936128.0,4194304.0,0.0,0.0,0.0,0.0,0.0,12583168.0,242762912.0,195073440.0,2160066560.0,0.0,2160066560.0,171.66317417044738,8.897844164927466,11.07309411265829,11759.485616850832,0.0
1024,1024,81,2.9280002021736573e-05,0.0,0.0,0.0,100663296.0,1572864.0,1179648.0,0.0,0.0,0.0,0.0,4526336.0,32280256.0,24767776.0,204079104.0,0.0,204079104.0,45.087042588088906,6.322103021735639,8.239702426249332,6491.238505427791,0.0
1024,1024,320,8.348799667949452e-05,0.0,0.0,0.0,336855040.0,1310720.0,0.0,0.0,0.0,0.0,0.0,6816384.0,80170912.0,62721056.0,675020800.0,0.0,675020800.0,99.02916267628115,8.41977199910112,10.762267778144551,7529.969988241503,0.0
983,12544,1024,0.0017693759964685,0.0,0.0,0.0,13180600320.0,10485760.0,0.0,0.0,0.0,0.0,0.0,148579584.0,2338241184.0,2908030496.0,26371686400.0,0.0,26371686400.0,177.49199243955348,11.27842866700615,9.068572848969188,13880.908819844075,0.0
983,1024,1024,0.0001625600022572,0.0,0.0,0.0,1051361280.0,3047424.0,0.0,0.0,0.0,0.0,0.0,12247296.0,255996160.0,291497760.0,2105769984.0,0.0,2105769984.0,171.93754311155703,8.225787386810802,7.223966263068368,12064.167666188703,0.0
983,1024,98,0.000215488002387,0.0,0.0,0.0,142475264.0,1966080.0,0.0,0.0,0.0,0.0,0.0,4813568.0,57847328.0,56507360.0,286916608.0,0.0,286916608.0,59.60580758389619,4.959893877898733,5.0775086289644396,1240.031514991762,0.0
983,1024,49,2.3423996987914144e-05,0.0,0.0,0.0,70254592.0,983040.0,0.0,0.0,0.0,0.0,0.0,4227328.0,25341184.0,21856160.0,141492224.0,0.0,141492224.0,33.47084115545328,5.583489074543636,6.4737915535025365,5625.636923183547,0.0
5,12544,1024,8.463999624380794e-05,0.0,0.0,0.0,419430400.0,2621440.0,1966080.0,0.0,0.0,0.0,0.0,52758144.0,114669120.0,59816736.0,843448320.0,0.0,843448320.0,15.987073389086621,7.35549658007317,14.100540691488082,9280.747823697677,0.0
5,1024,1024,1.6320002842618234e-05,0.0,0.0,0.0,33554432.0,1048576.0,786432.0,0.0,0.0,0.0,0.0,4215040.0,10031264.0,5013504.0,68943872.0,0.0,68943872.0,16.356635286972367,6.8728997661710425,13.751633986928105,3934.37335729648,0.0
5,1024,98,3.05279956003172e-05,0.0,0.0,0.0,602602.0,66560.0,46942.0,0.0,0.0,0.0,0.0,425088.0,1418656.0,683296.0,1318706.0,0.0,1318706.0,3.102195310147546,0.9295459928270138,1.9299190980190137,40.22998047956081,0.0
5,1024,49,3.0016002706511907e-05,0.0,0.0,0.0,301301.0,35840.0,23471.0,0.0,0.0,0.0,0.0,222336.0,888608.0,352832.0,661913.0,0.0,661913.0,2.977084232872769,0.7448875094529871,1.8760004761472882,20.537528776198997,0.0
26,12544,1024,8.255999736368585e-05,0.0,0.0,0.0,415236096.0,1572864.0,1179648.0,0.0,0.0,0.0,0.0,54164608.0,122105728.0,62376512.0,833224704.0,0.0,833224704.0,15.383194576059703,6.823797029407171,13.357988083719718,9399.236934857574,0.0
26,1024,1024,1.919999549154272e-05,0.0,0.0,0.0,41943040.0,1310720.0,983040.0,0.0,0.0,0.0,0.0,4301056.0,13133568.0,6774784.0,86179840.0,0.0,86179840.0,20.036902565323494,6.561799504902248,12.72067714631197,4180.273401840315,0.0
26,1024,98,9.760004765646688e-06,0.0,0.0,0.0,4194304.0,262144.0,196608.0,0.0,0.0,0.0,0.0,508160.0,2236416.0,1020416.0,8847360.0,0.0,8847360.0,17.410579345088163,3.956043956043956,8.670346211741094,844.2358678709152,0.0
26,1024,49,1.199999609027547e-05,0.0,0.0,0.0,2097152.0,65536.0,49152.0,0.0,0.0,0.0,0.0,307456.0,1160000.0,463616.0,4308992.0,0.0,4308992.0,14.014987510407993,3.714648275862069,9.29431253451132,334.421902577918,0.0
10,12544,1024,9.027200065396548e-05,0.0,0.0,0.0,419430400.0,2621440.0,1966080.0,0.0,0.0,0.0,0.0,53037184.0,122906624.0,69620224.0,843448320.0,0.0,843448320.0,15.902961967211532,6.862513122156866,12.114990035079462,8701.728722603573,0.0
10,1024,1024,1.638400249330589e-05,0.0,0.0,0.0,33554432.0,1048576.0,786432.0,0.0,0.0,0.0,0.0,4235520.0,11071456.0,5832704.0,68943872.0,0.0,68943872.0,16.277546086430945,6.227173011390733,11.820224719101123,3919.00479759047,0.0
10,1024,98,2.143999619944906e-05,0.0,0.0,0.0,1004500.0,133120.0,78400.0,0.0,0.0,0.0,0.0,446336.0,1703456.0,965280.0,2220520.0,0.0,2220520.0,4.974996415256667,1.3035382187740687,2.3003895242831094,96.4561926292834,0.0
10,1024,49,2.1152000000043046e-05,0.0,0.0,0.0,502250.0,71680.0,39200.0,0.0,0.0,0.0,0.0,243584.0,1043328.0,505344.0,1115380.0,0.0,1115380.0,4.579036389910668,1.0690597779413569,2.207169769503546,49.11018217059845,0.0
1024,12544,1024,0.0017695999990343,0.0,0.0,0.0,13180600320.0,10485760.0,0.0,0.0,0.0,0.0,0.0,159300864.0,2398462656.0,2969956256.0,26371686400.0,0.0,26371686400.0,165.54641160012793,10.99524578130434,8.879486472813557,13879.151722650937,0.0
1024,1024,1024,0.000171487996125,0.0,0.0,0.0,1077936128.0,4194304.0,0.0,0.0,0.0,0.0,0.0,12598016.0,243103360.0,195100256.0,2160066560.0,0.0,2160066560.0,171.46085224848102,8.885383402351987,11.071572145963765,11730.959574182847,0.0
1024,1024,81,2.8896003009563297e-05,0.0,0.0,0.0,100663296.0,1572864.0,1179648.0,0.0,0.0,0.0,0.0,4526336.0,32344736.0,24766368.0,204079104.0,0.0,204079104.0,45.087042588088906,6.309499759095266,8.240170863971658,6577.500580256633,0.0
1024,1024,320,8.054400037500438e-05,0.0,0.0,0.0,336855040.0,1310720.0,0.0,0.0,0.0,0.0,0.0,6816384.0,80187392.0,62821952.0,675020800.0,0.0,675020800.0,99.02916267628115,8.418041579404402,10.744982900244807,7805.200964044689,0.0
999,12544,1024,0.0017696960025749,0.0,0.0,0.0,13180600320.0,10485760.0,0.0,0.0,0.0,0.0,0.0,150384512.0,2375858176.0,2889006144.0,26371686400.0,0.0,26371686400.0,175.36171810033204,11.099857165884972,9.128290175072747,13878.398798022095,0.0
999,1024,1024,0.0001702719970858,0.0,0.0,0.0,1077936128.0,4194304.0,0.0,0.0,0.0,0.0,0.0,12378368.0,240842112.0,193449632.0,2160066560.0,0.0,2160066560.0,174.50334002026761,8.968807581292095,11.166041194640266,11814.736330286276,0.0
999,1024,98,0.0002080000003284,0.0,0.0,0.0,142475264.0,1966080.0,0.0,0.0,0.0,0.0,0.0,4885376.0,57983968.0,57546464.0,286916608.0,0.0,286916608.0,58.72968795032358,4.948205821305641,4.985825158605748,1284.6726617337188,0.0
999,1024,49,2.355200369357424e-05,0.0,0.0,0.0,70254592.0,983040.0,0.0,0.0,0.0,0.0,0.0,4292864.0,25596512.0,22185056.0,141492224.0,0.0,141492224.0,32.95986642018009,5.527793161818297,6.377816851127173,5595.061212549934,0.0
6,12544,1024,8.969600243257673e-05,0.0,0.0,0.0,419430400.0,2621440.0,1966080.0,0.0,0.0,0.0,0.0,52809216.0,116299200.0,61568800.0,843448320.0,0.0,843448320.0,15.971612227683895,7.252400016509142,13.699281454243058,8757.608361955336,0.0
6,1024,1024,1.6320002124183943e-05,0.0,0.0,0.0,33554432.0,1048576.0,786432.0,0.0,0.0,0.0,0.0,4219136.0,10241440.0,5177344.0,68943872.0,0.0,68943872.0,16.340756022086037,6.731853333125029,13.316455696202532,3934.3735304942966,0.0
6,1024,98,3.040000439526363e-05,0.0,0.0,0.0,602700.0,79872.0,47040.0,0.0,0.0,0.0,0.0,428288.0,1471904.0,739712.0,1332312.0,0.0,1332312.0,3.1107852659892408,0.9051622931930343,1.8011225990655824,40.816186270828894,0.0
6,1024,49,2.963200233365842e-05,0.0,0.0,0.0,301350.0,43008.0,23520.0,0.0,0.0,0.0,0.0,226560.0,916000.0,383488.0,669228.0,0.0,669228.0,2.9538665254237286,0.7305982532751092,1.7451080607476634,21.033581765644314,0.0
14,12544,1024,8.998400325613803e-05,0.0,0.0,0.0,419430400.0,2621440.0,1966080.0,0.0,0.0,0.0,0.0,53291904.0,129223776.0,76503584.0,843448320.0,0.0,843448320.0,15.82695037505134,6.527036634496735,11.024951719908966,8729.578953067055,0.0
14,1024,1024,1.6480002832169305e-05,0.0,0.0,0.0,33554432.0,1048576.0,786432.0,0.0,0.0,0.0,0.0,4251904.0,11879200.0,6488448.0,68943872.0,0.0,68943872.0,16.214823288578483,5.803747053673648,10.625633741689846,3896.175566770094,0.0
14,1024,98,2.313599652061247e-05,0.0,0.0,0.0,1406300.0,186368.0,109760.0,0.0,0.0,0.0,0.0,464384.0,2011072.0,1190784.0,3108728.0,0.0,3108728.0,6.694304713340683,1.5458064156827802,2.610656508653123,125.13956605066879,0.0
14,1024,49,2.2240000682362736e-05,0.0,0.0,0.0,703150.0,100352.0,54880.0,0.0,0.0,0.0,0.0,260864.0,1201760.0,627200.0,1561532.0,0.0,1561532.0,5.986000368007851,1.2993709226467847,2.4896875,65.39073551997555,0.0
1004,12544,1024,0.0017700480009706,0.0,0.0,0.0,13180600320.0,10485760.0,0.0,0.0,0.0,0.0,0.0,153301760.0,2388018464.0,2872537920.0,26371686400.0,0.0,26371686400.0,172.0246812561056,11.043334378506716,9.180622548578924,13875.638887494748,0.0
1004,1024,1024,0.0001695680009735,0.0,0.0,0.0,1077936128.0,4194304.0,0.0,0.0,0.0,0.0,0.0,12419328.0,241237984.0,199544544.0,2160066560.0,0.0,2160066560.0,173.92781316348194,8.954089750642254,10.824984320292916,11863.78761588627,0.0
1004,1024,98,0.0002031359984018,0.0,0.0,0.0,142475264.0,1966080.0,0.0,0.0,0.0,0.0,0.0,4915968.0,58222272.0,57677088.0,286916608.0,0.0,286916608.0,58.36421392490757,4.927952794422039,4.974533527074044,1315.433582254381,0.0
1004,1024,49,2.3968004450969817e-05,0.0,0.0,0.0,70254592.0,983040.0,0.0,0.0,0.0,0.0,0.0,4313344.0,25786464.0,22269056.0,141492224.0,0.0,141492224.0,32.80337111994777,5.487073528189053,6.353759404978819,5497.950512038477,0.0
7,12544,1024,9.046399966791724e-05,0.0,0.0,0.0,419430400.0,2621440.0,1966080.0,0.0,0.0,0.0,0.0,52867712.0,117956960.0,63513440.0,843448320.0,0.0,843448320.0,15.953940280222454,7.150475224183465,13.279839983474364,8683.26034467922,0.0
7,1024,1024,1.612799758332999e-05,0.0,0.0,0.0,33554432.0,1048576.0,786432.0,0.0,0.0,0.0,0.0,4223232.0,10451424.0,5341184.0,68943872.0,0.0,68943872.0,16.324907558950112,6.596600807698549,12.9079754601227,3981.2124253643774,0.0
7,1024,98,2.0736002721395194e-05,0.0,0.0,0.0,803502.0,93184.0,62622.0,0.0,0.0,0.0,0.0,432768.0,1474816.0,796096.0,1762810.0,0.0,1762810.0,4.073337215320911,1.1952745291616038,2.214318373663478,79.17363678120935,0.0
7,1024,49,2.035199578938674e-05,0.0,0.0,0.0,401751.0,50176.0,31311.0,0.0,0.0,0.0,0.0,230784.0,902400.0,413760.0,884989.0,0.0,884989.0,3.8347069120909594,0.9807058953900709,2.138894528228925,40.49775965540396,0.0
11,12544,1024,8.553600426888978e-05,0.0,0.0,0.0,419430400.0,2621440.0,1966080.0,0.0,0.0,0.0,0.0,53109760.0,124675968.0,70965664.0,843448320.0,0.0,843448320.0,15.881230116648993,6.765123491962782,11.885301601630896,9183.529995955185,0.0
11,1024,1024,1.6160001392935593e-05,0.0,0.0,0.0,33554432.0,1048576.0,786432.0,0.0,0.0,0.0,0.0,4239616.0,10997088.0,5996544.0,68943872.0,0.0,68943872.0,16.261819938409516,6.269284377828021,11.497267759562842,3973.3278985402317,0.0
